year,state,state_po,county,candidate,party,candidatevotes,totalvotes
2000,Ohio,OH,Champaign,Al Gore,democrat,5955.0,15680
2000,Ohio,OH,Champaign,George W. Bush,republican,9220.0,15680
2000,Ohio,OH,Champaign,Ralph Nader,green,346.0,15680
2000,Ohio,OH,Clark,Al Gore,democrat,27984.0,57559
2000,Ohio,OH,Clark,George W. Bush,republican,27660.0,57559
2000,Ohio,OH,Clark,Ralph Nader,green,1347.0,57559
2000,Ohio,OH,Clermont,Al Gore,democrat,20927.0,69877
2000,Ohio,OH,Clermont,George W. Bush,republican,47129.0,69877
2000,Ohio,OH,Clermont,Ralph Nader,green,1303.0,69877
2000,Ohio,OH,Clinton,Al Gore,democrat,4791.0,15070
2000,Ohio,OH,Clinton,George W. Bush,republican,9824.0,15070
2000,Ohio,OH,Clinton,Ralph Nader,green,325.0,15070
2000,Ohio,OH,Columbiana,Al Gore,democrat,20657.0,44427
2000,Ohio,OH,Columbiana,George W. Bush,republican,21804.0,44427
2000,Ohio,OH,Columbiana,Ralph Nader,green,1217.0,44427
2000,Ohio,OH,Coshocton,Al Gore,democrat,5594.0,14268
2000,Ohio,OH,Coshocton,George W. Bush,republican,8243.0,14268
2000,Ohio,OH,Coshocton,Ralph Nader,green,295.0,14268
2000,Ohio,OH,Crawford,Al Gore,democrat,6721.0,19176
2000,Ohio,OH,Crawford,George W. Bush,republican,11666.0,19176
2000,Ohio,OH,Crawford,Ralph Nader,green,536.0,19176
2000,Ohio,OH,Cuyahoga,Al Gore,democrat,359913.0,574782
2000,Ohio,OH,Cuyahoga,George W. Bush,republican,192099.0,574782
2000,Ohio,OH,Cuyahoga,Ralph Nader,green,16956.0,574782
2000,Ohio,OH,Darke,Al Gore,democrat,7741.0,23267
2000,Ohio,OH,Darke,George W. Bush,republican,14817.0,23267
2000,Ohio,OH,Darke,Ralph Nader,green,452.0,23267
2000,Ohio,OH,Defiance,Al Gore,democrat,6175.0,16242
2000,Ohio,OH,Defiance,George W. Bush,republican,9540.0,16242
2000,Ohio,OH,Defiance,Ralph Nader,green,365.0,16242
2000,Ohio,OH,Delaware,Al Gore,democrat,17134.0,55403
2000,Ohio,OH,Delaware,George W. Bush,republican,36639.0,55403
2000,Ohio,OH,Delaware,Ralph Nader,green,1212.0,55403
2000,Ohio,OH,Erie,Al Gore,democrat,17732.0,35015
2000,Ohio,OH,Erie,George W. Bush,republican,16105.0,35015
2000,Ohio,OH,Erie,Ralph Nader,green,872.0,35015
2000,Ohio,OH,Fairfield,Al Gore,democrat,19065.0,54094
2000,Ohio,OH,Fairfield,George W. Bush,republican,33523.0,54094
2000,Ohio,OH,Fairfield,Ralph Nader,green,1115.0,54094
2000,Ohio,OH,Fayette,Al Gore,democrat,3363.0,9278
2000,Ohio,OH,Fayette,George W. Bush,republican,5685.0,9278
2000,Ohio,OH,Fayette,Ralph Nader,green,165.0,9278
2000,Ohio,OH,Franklin,Al Gore,democrat,202018.0,414074
2000,Ohio,OH,Franklin,George W. Bush,republican,197862.0,414074
2000,Ohio,OH,Franklin,Ralph Nader,green,10702.0,414074
2000,Ohio,OH,Fulton,Al Gore,democrat,6805.0,18896
2000,Ohio,OH,Fulton,George W. Bush,republican,11546.0,18896
2000,Ohio,OH,Fulton,Ralph Nader,green,376.0,18896
2000,Ohio,OH,Gallia,Al Gore,democrat,4872.0,12776
2000,Ohio,OH,Gallia,George W. Bush,republican,7511.0,12776
2000,Ohio,OH,Gallia,Ralph Nader,green,215.0,12776
2000,Ohio,OH,Geauga,Al Gore,democrat,15327.0,42600
2000,Ohio,OH,Geauga,George W. Bush,republican,25417.0,42600
2000,Ohio,OH,Geauga,Ralph Nader,green,1405.0,42600
2000,Ohio,OH,Greene,Al Gore,democrat,25059.0,65204
2000,Ohio,OH,Greene,George W. Bush,republican,37946.0,65204
2000,Ohio,OH,Greene,Ralph Nader,green,1592.0,65204
2000,Ohio,OH,Guernsey,Al Gore,democrat,6643.0,15430
2000,Ohio,OH,Guernsey,George W. Bush,republican,8181.0,15430
2000,Ohio,OH,Guernsey,Ralph Nader,green,405.0,15430
2000,Ohio,OH,Hamilton,Al Gore,democrat,161578.0,377899
2000,Ohio,OH,Hamilton,George W. Bush,republican,204175.0,377899
2000,Ohio,OH,Hamilton,Ralph Nader,green,9222.0,377899
2000,Ohio,OH,Hancock,Al Gore,democrat,8798.0,30617
2000,Ohio,OH,Hancock,George W. Bush,republican,20985.0,30617
2000,Ohio,OH,Hancock,Ralph Nader,green,592.0,30617
2000,Ohio,OH,Hardin,Al Gore,democrat,4557.0,12068
2000,Ohio,OH,Hardin,George W. Bush,republican,7124.0,12068
2000,Ohio,OH,Hardin,Ralph Nader,green,243.0,12068
2000,Ohio,OH,Harrison,Al Gore,democrat,3351.0,7161
2000,Ohio,OH,Harrison,George W. Bush,republican,3417.0,7161
2000,Ohio,OH,Harrison,Ralph Nader,green,192.0,7161
2000,Ohio,OH,Henry,Al Gore,democrat,4367.0,13252
2000,Ohio,OH,Henry,George W. Bush,republican,8530.0,13252
2000,Ohio,OH,Henry,Ralph Nader,green,258.0,13252
2000,Ohio,OH,Highland,Al Gore,democrat,5328.0,15447
2000,Ohio,OH,Highland,George W. Bush,republican,9728.0,15447
2000,Ohio,OH,Highland,Ralph Nader,green,245.0,15447
2000,Ohio,OH,Hocking,Al Gore,democrat,4474.0,10756
2000,Ohio,OH,Hocking,George W. Bush,republican,5702.0,10756
2000,Ohio,OH,Hocking,Ralph Nader,green,291.0,10756
2000,Ohio,OH,Holmes,Al Gore,democrat,2066.0,9145
2000,Ohio,OH,Holmes,George W. Bush,republican,6754.0,9145
2000,Ohio,OH,Holmes,Ralph Nader,green,172.0,9145
2000,Ohio,OH,Huron,Al Gore,democrat,8183.0,21360
2000,Ohio,OH,Huron,George W. Bush,republican,12286.0,21360
2000,Ohio,OH,Huron,Ralph Nader,green,560.0,21360
2000,Ohio,OH,Jackson,Al Gore,democrat,5131.0,12490
2000,Ohio,OH,Jackson,George W. Bush,republican,6958.0,12490
2000,Ohio,OH,Jackson,Ralph Nader,green,222.0,12490
2000,Ohio,OH,Jefferson,Al Gore,democrat,17488.0,34636
2000,Ohio,OH,Jefferson,George W. Bush,republican,15038.0,34636
2000,Ohio,OH,Jefferson,Ralph Nader,green,897.0,34636
2000,Ohio,OH,Knox,Al Gore,democrat,7133.0,21260
2000,Ohio,OH,Knox,George W. Bush,republican,13393.0,21260
2000,Ohio,OH,Knox,Ralph Nader,green,452.0,21260
2000,Ohio,OH,Lake,Al Gore,democrat,46497.0,102564
2000,Ohio,OH,Lake,George W. Bush,republican,51747.0,102564
2000,Ohio,OH,Lake,Ralph Nader,green,3166.0,102564
2000,Ohio,OH,Lawrence,Al Gore,democrat,11307.0,24452
2000,Ohio,OH,Lawrence,George W. Bush,republican,12531.0,24452
2000,Ohio,OH,Lawrence,Ralph Nader,green,402.0,24452
2000,Ohio,OH,Licking,Al Gore,democrat,23196.0,62466
2000,Ohio,OH,Licking,George W. Bush,republican,37180.0,62466
2000,Ohio,OH,Licking,Ralph Nader,green,1498.0,62466
2000,Ohio,OH,Logan,Al Gore,democrat,5945.0,18455
2000,Ohio,OH,Logan,George W. Bush,republican,11849.0,18455
2000,Ohio,OH,Logan,Ralph Nader,green,449.0,18455
2000,Ohio,OH,Lorain,Al Gore,democrat,59809.0,112180
2000,Ohio,OH,Lorain,George W. Bush,republican,47957.0,112180
2000,Ohio,OH,Lorain,Ralph Nader,green,3183.0,112180
2000,Ohio,OH,Lucas,Al Gore,democrat,108344.0,187350
2000,Ohio,OH,Lucas,George W. Bush,republican,73342.0,187350
2000,Ohio,OH,Lucas,Ralph Nader,green,4227.0,187350
2000,Ohio,OH,Madison,Al Gore,democrat,5287.0,14667
2000,Ohio,OH,Madison,George W. Bush,republican,8892.0,14667
2000,Ohio,OH,Madison,Ralph Nader,green,299.0,14667
2000,Ohio,OH,Mahoning,Al Gore,democrat,69212.0,114119
2000,Ohio,OH,Mahoning,George W. Bush,republican,40460.0,114119
2000,Ohio,OH,Mahoning,Ralph Nader,green,3322.0,114119
2000,Ohio,OH,Marion,Al Gore,democrat,10370.0,24815
2000,Ohio,OH,Marion,George W. Bush,republican,13617.0,24815
2000,Ohio,OH,Marion,Ralph Nader,green,588.0,24815
2000,Ohio,OH,Medina,Al Gore,democrat,26635.0,66883
2000,Ohio,OH,Medina,George W. Bush,republican,37349.0,66883
2000,Ohio,OH,Medina,Ralph Nader,green,1960.0,66883
2000,Ohio,OH,Meigs,Al Gore,democrat,3674.0,9795
2000,Ohio,OH,Meigs,George W. Bush,republican,5750.0,9795
2000,Ohio,OH,Meigs,Ralph Nader,green,226.0,9795
2000,Ohio,OH,Mercer,Al Gore,democrat,5212.0,18294
2000,Ohio,OH,Mercer,George W. Bush,republican,12485.0,18294
2000,Ohio,OH,Mercer,Ralph Nader,green,392.0,18294
2000,Ohio,OH,Miami,Al Gore,democrat,15584.0,42841
2000,Ohio,OH,Miami,George W. Bush,republican,26037.0,42841
2000,Ohio,OH,Miami,Ralph Nader,green,879.0,42841
2000,Ohio,OH,Monroe,Al Gore,democrat,3605.0,7115
2000,Ohio,OH,Monroe,George W. Bush,republican,3145.0,7115
2000,Ohio,OH,Monroe,Ralph Nader,green,149.0,7115
2000,Ohio,OH,Montgomery,Al Gore,democrat,114597.0,230987
2000,Ohio,OH,Montgomery,George W. Bush,republican,109792.0,230987
2000,Ohio,OH,Montgomery,Ralph Nader,green,4690.0,230987
2000,Ohio,OH,Morgan,Al Gore,democrat,2261.0,5993
2000,Ohio,OH,Morgan,George W. Bush,republican,3451.0,5993
2000,Ohio,OH,Morgan,Ralph Nader,green,177.0,5993
2000,Ohio,OH,Morrow,Al Gore,democrat,4529.0,12839
2000,Ohio,OH,Morrow,George W. Bush,republican,7842.0,12839
2000,Ohio,OH,Morrow,Ralph Nader,green,305.0,12839
2000,Ohio,OH,Muskingum,Al Gore,democrat,13415.0,32624
2000,Ohio,OH,Muskingum,George W. Bush,republican,17995.0,32624
2000,Ohio,OH,Muskingum,Ralph Nader,green,882.0,32624
2000,Ohio,OH,Noble,Al Gore,democrat,2296.0,5988
2000,Ohio,OH,Noble,George W. Bush,republican,3435.0,5988
2000,Ohio,OH,Noble,Ralph Nader,green,154.0,5988
2000,Ohio,OH,Ottawa,Al Gore,democrat,9485.0,19968
2000,Ohio,OH,Ottawa,George W. Bush,republican,9917.0,19968
2000,Ohio,OH,Ottawa,Ralph Nader,green,432.0,19968
2000,Ohio,OH,Paulding,Al Gore,democrat,3384.0,8946
2000,Ohio,OH,Paulding,George W. Bush,republican,5210.0,8946
2000,Ohio,OH,Paulding,Ralph Nader,green,242.0,8946
2000,Ohio,OH,Perry,Al Gore,democrat,5895.0,12828
2000,Ohio,OH,Perry,George W. Bush,republican,6440.0,12828
2000,Ohio,OH,Perry,Ralph Nader,green,334.0,12828
2000,Ohio,OH,Pickaway,Al Gore,democrat,6598.0,17740
2000,Ohio,OH,Pickaway,George W. Bush,republican,10717.0,17740
2000,Ohio,OH,Pickaway,Ralph Nader,green,276.0,17740
2000,Ohio,OH,Pike,Al Gore,democrat,4923.0,10560
2000,Ohio,OH,Pike,George W. Bush,republican,5333.0,10560
2000,Ohio,OH,Pike,Ralph Nader,green,176.0,10560
2000,Ohio,OH,Portage,Al Gore,democrat,31446.0,62899
2000,Ohio,OH,Portage,George W. Bush,republican,28271.0,62899
2000,Ohio,OH,Portage,Ralph Nader,green,2340.0,62899
2000,Ohio,OH,Preble,Al Gore,democrat,6375.0,18166
2000,Ohio,OH,Preble,George W. Bush,republican,11176.0,18166
2000,Ohio,OH,Preble,Ralph Nader,green,404.0,18166
2000,Ohio,OH,Putnam,Al Gore,democrat,4063.0,17344
2000,Ohio,OH,Putnam,George W. Bush,republican,12837.0,17344
2000,Ohio,OH,Putnam,Ralph Nader,green,254.0,17344
2000,Ohio,OH,Richland,Al Gore,democrat,20572.0,52779
2000,Ohio,OH,Richland,George W. Bush,republican,30138.0,52779
2000,Ohio,OH,Richland,Ralph Nader,green,1306.0,52779
2000,Ohio,OH,Ross,Al Gore,democrat,11662.0,26016
2000,Ohio,OH,Ross,George W. Bush,republican,13706.0,26016
2000,Ohio,OH,Ross,Ralph Nader,green,421.0,26016
2000,Ohio,OH,Sandusky,Al Gore,democrat,11146.0,25744
2000,Ohio,OH,Sandusky,George W. Bush,republican,13699.0,25744
2000,Ohio,OH,Sandusky,Ralph Nader,green,587.0,25744
2000,Ohio,OH,Scioto,Al Gore,democrat,13997.0,29945
2000,Ohio,OH,Scioto,George W. Bush,republican,15022.0,29945
2000,Ohio,OH,Scioto,Ralph Nader,green,590.0,29945
2000,Ohio,OH,Seneca,Al Gore,democrat,9512.0,24351
2000,Ohio,OH,Seneca,George W. Bush,republican,13863.0,24351
2000,Ohio,OH,Seneca,Ralph Nader,green,666.0,24351
2000,Ohio,OH,Shelby,Al Gore,democrat,6593.0,19670
2000,Ohio,OH,Shelby,George W. Bush,republican,12476.0,19670
2000,Ohio,OH,Shelby,Ralph Nader,green,392.0,19670
2000,Ohio,OH,Stark,Al Gore,democrat,75308.0,159844
2000,Ohio,OH,Stark,George W. Bush,republican,78153.0,159844
2000,Ohio,OH,Stark,Ralph Nader,green,4032.0,159844
2000,Ohio,OH,Summit,Al Gore,democrat,119759.0,224839
2000,Ohio,OH,Summit,George W. Bush,republican,96721.0,224839
2000,Ohio,OH,Summit,Ralph Nader,green,5955.0,224839
2000,Ohio,OH,Trumbull,Al Gore,democrat,57643.0,96239
2000,Ohio,OH,Trumbull,George W. Bush,republican,34654.0,96239
2000,Ohio,OH,Trumbull,Ralph Nader,green,2749.0,96239
2000,Ohio,OH,Tuscarawas,Al Gore,democrat,15879.0,37118
2000,Ohio,OH,Tuscarawas,George W. Bush,republican,19549.0,37118
2000,Ohio,OH,Tuscarawas,Ralph Nader,green,1061.0,37118
2000,Ohio,OH,Union,Al Gore,democrat,5040.0,17024
2000,Ohio,OH,Union,George W. Bush,republican,11502.0,17024
2000,Ohio,OH,Union,Ralph Nader,green,336.0,17024
2000,Ohio,OH,Van Wert,Al Gore,democrat,4209.0,13219
2000,Ohio,OH,Van Wert,George W. Bush,republican,8679.0,13219
2000,Ohio,OH,Van Wert,Ralph Nader,green,216.0,13219
2000,Ohio,OH,Vinton,Al Gore,democrat,2037.0,4946
2000,Ohio,OH,Vinton,George W. Bush,republican,2720.0,4946
2000,Ohio,OH,Vinton,Ralph Nader,green,110.0,4946
2000,Ohio,OH,Warren,Al Gore,democrat,19142.0,69078
2000,Ohio,OH,Warren,George W. Bush,republican,48318.0,69078
2000,Ohio,OH,Warren,Ralph Nader,green,1067.0,69078
2000,Ohio,OH,Washington,Al Gore,democrat,10383.0,26515
2000,Ohio,OH,Washington,George W. Bush,republican,15342.0,26515
2000,Ohio,OH,Washington,Ralph Nader,green,571.0,26515
2000,Ohio,OH,Wayne,Al Gore,democrat,14779.0,42436
2000,Ohio,OH,Wayne,George W. Bush,republican,25901.0,42436
2000,Ohio,OH,Wayne,Ralph Nader,green,1171.0,42436
2000,Ohio,OH,Williams,Al Gore,democrat,5454.0,15919
2000,Ohio,OH,Williams,George W. Bush,republican,9941.0,15919
2000,Ohio,OH,Williams,Ralph Nader,green,347.0,15919
2000,Ohio,OH,Wood,Al Gore,democrat,22687.0,52194
2000,Ohio,OH,Wood,George W. Bush,republican,27504.0,52194
2000,Ohio,OH,Wood,Ralph Nader,green,1536.0,52194
2000,Ohio,OH,Wyandot,Al Gore,democrat,3397.0,9827
2000,Ohio,OH,Wyandot,George W. Bush,republican,6113.0,9827
2000,Ohio,OH,Wyandot,Ralph Nader,green,191.0,9827
2000,Oklahoma,OK,Adair,Al Gore,democrat,2361.0,5977
2000,Oklahoma,OK,Adair,George W. Bush,republican,3503.0,5977
2000,Oklahoma,OK,Alfalfa,Al Gore,democrat,583.0,2507
2000,Oklahoma,OK,Alfalfa,George W. Bush,republican,1886.0,2507
2000,Oklahoma,OK,Atoka,Al Gore,democrat,1906.0,4324
2000,Oklahoma,OK,Atoka,George W. Bush,republican,2375.0,4324
2000,Oklahoma,OK,Beaver,Al Gore,democrat,339.0,2456
2000,Oklahoma,OK,Beaver,George W. Bush,republican,2092.0,2456
2000,Oklahoma,OK,Beckham,Al Gore,democrat,2408.0,6532
2000,Oklahoma,OK,Beckham,George W. Bush,republican,4067.0,6532
2000,Oklahoma,OK,Blaine,Al Gore,democrat,1402.0,4094
2000,Oklahoma,OK,Blaine,George W. Bush,republican,2633.0,4094
2000,Oklahoma,OK,Bryan,Al Gore,democrat,5554.0,11746
2000,Oklahoma,OK,Bryan,George W. Bush,republican,6084.0,11746
2000,Oklahoma,OK,Caddo,Al Gore,democrat,4272.0,9210
2000,Oklahoma,OK,Caddo,George W. Bush,republican,4835.0,9210
2000,Oklahoma,OK,Canadian,Al Gore,democrat,8367.0,31360
2000,Oklahoma,OK,Canadian,George W. Bush,republican,22679.0,31360
2000,Oklahoma,OK,Carter,Al Gore,democrat,6659.0,16458
2000,Oklahoma,OK,Carter,George W. Bush,republican,9667.0,16458
2000,Oklahoma,OK,Cherokee,Al Gore,democrat,7256.0,14468
2000,Oklahoma,OK,Cherokee,George W. Bush,republican,6918.0,14468
2000,Oklahoma,OK,Choctaw,Al Gore,democrat,2799.0,5315
2000,Oklahoma,OK,Choctaw,George W. Bush,republican,2461.0,5315
2000,Oklahoma,OK,Cimarron,Al Gore,democrat,227.0,1484
2000,Oklahoma,OK,Cimarron,George W. Bush,republican,1230.0,1484
2000,Oklahoma,OK,Cleveland,Al Gore,democrat,27792.0,76171
2000,Oklahoma,OK,Cleveland,George W. Bush,republican,47393.0,76171
2000,Oklahoma,OK,Coal,Al Gore,democrat,1148.0,2362
2000,Oklahoma,OK,Coal,George W. Bush,republican,1196.0,2362
2000,Oklahoma,OK,Comanche,Al Gore,democrat,11971.0,29333
2000,Oklahoma,OK,Comanche,George W. Bush,republican,17103.0,29333
2000,Oklahoma,OK,Cotton,Al Gore,democrat,1068.0,2482
2000,Oklahoma,OK,Cotton,George W. Bush,republican,1388.0,2482
2000,Oklahoma,OK,Craig,Al Gore,democrat,2568.0,5484
2000,Oklahoma,OK,Craig,George W. Bush,republican,2815.0,5484
2000,Oklahoma,OK,Creek,Al Gore,democrat,9753.0,23741
2000,Oklahoma,OK,Creek,George W. Bush,republican,13580.0,23741
2000,Oklahoma,OK,Custer,Al Gore,democrat,3115.0,9743
2000,Oklahoma,OK,Custer,George W. Bush,republican,6527.0,9743
2000,Oklahoma,OK,Delaware,Al Gore,democrat,5514.0,13353
2000,Oklahoma,OK,Delaware,George W. Bush,republican,7618.0,13353
2000,Oklahoma,OK,Dewey,Al Gore,democrat,599.0,2220
2000,Oklahoma,OK,Dewey,George W. Bush,republican,1607.0,2220
2000,Oklahoma,OK,Ellis,Al Gore,democrat,468.0,2013
2000,Oklahoma,OK,Ellis,George W. Bush,republican,1513.0,2013
2000,Oklahoma,OK,Garfield,Al Gore,democrat,6543.0,21683
2000,Oklahoma,OK,Garfield,George W. Bush,republican,14902.0,21683
2000,Oklahoma,OK,Garvin,Al Gore,democrat,4189.0,9843
2000,Oklahoma,OK,Garvin,George W. Bush,republican,5536.0,9843
2000,Oklahoma,OK,Grady,Al Gore,democrat,6037.0,16276
2000,Oklahoma,OK,Grady,George W. Bush,republican,10040.0,16276
2000,Oklahoma,OK,Grant,Al Gore,democrat,709.0,2503
2000,Oklahoma,OK,Grant,George W. Bush,republican,1762.0,2503
2000,Oklahoma,OK,Greer,Al Gore,democrat,839.0,2152
2000,Oklahoma,OK,Greer,George W. Bush,republican,1287.0,2152
2000,Oklahoma,OK,Harmon,Al Gore,democrat,507.0,1205
2000,Oklahoma,OK,Harmon,George W. Bush,republican,692.0,1205
2000,Oklahoma,OK,Harper,Al Gore,democrat,374.0,1683
2000,Oklahoma,OK,Harper,George W. Bush,republican,1296.0,1683
2000,Oklahoma,OK,Haskell,Al Gore,democrat,2510.0,4628
2000,Oklahoma,OK,Haskell,George W. Bush,republican,2039.0,4628
2000,Oklahoma,OK,Hughes,Al Gore,democrat,2334.0,4585
2000,Oklahoma,OK,Hughes,George W. Bush,republican,2196.0,4585
2000,Oklahoma,OK,Jackson,Al Gore,democrat,2515.0,8159
2000,Oklahoma,OK,Jackson,George W. Bush,republican,5591.0,8159
2000,Oklahoma,OK,Jefferson,Al Gore,democrat,1245.0,2593
2000,Oklahoma,OK,Jefferson,George W. Bush,republican,1320.0,2593
2000,Oklahoma,OK,Johnston,Al Gore,democrat,1809.0,3930
2000,Oklahoma,OK,Johnston,George W. Bush,republican,2072.0,3930
2000,Oklahoma,OK,Kay,Al Gore,democrat,6122.0,18162
2000,Oklahoma,OK,Kay,George W. Bush,republican,11768.0,18162
2000,Oklahoma,OK,Kingfisher,Al Gore,democrat,1304.0,6056
2000,Oklahoma,OK,Kingfisher,George W. Bush,republican,4693.0,6056
2000,Oklahoma,OK,Kiowa,Al Gore,democrat,1544.0,3750
2000,Oklahoma,OK,Kiowa,George W. Bush,republican,2173.0,3750
2000,Oklahoma,OK,Latimer,Al Gore,democrat,1865.0,3669
2000,Oklahoma,OK,Latimer,George W. Bush,republican,1739.0,3669
2000,Oklahoma,OK,Le Flore,Al Gore,democrat,6536.0,14985
2000,Oklahoma,OK,Le Flore,George W. Bush,republican,8215.0,14985
2000,Oklahoma,OK,Lincoln,Al Gore,democrat,4140.0,11701
2000,Oklahoma,OK,Lincoln,George W. Bush,republican,7387.0,11701
2000,Oklahoma,OK,Logan,Al Gore,democrat,4510.0,12870
2000,Oklahoma,OK,Logan,George W. Bush,republican,8187.0,12870
2000,Oklahoma,OK,Love,Al Gore,democrat,1530.0,3372
2000,Oklahoma,OK,Love,George W. Bush,republican,1807.0,3372
2000,Oklahoma,OK,McClain,Al Gore,democrat,3679.0,10539
2000,Oklahoma,OK,McClain,George W. Bush,republican,6750.0,10539
2000,Oklahoma,OK,McCurtain,Al Gore,democrat,3752.0,10482
2000,Oklahoma,OK,McCurtain,George W. Bush,republican,6601.0,10482
2000,Oklahoma,OK,McIntosh,Al Gore,democrat,4206.0,7781
2000,Oklahoma,OK,McIntosh,George W. Bush,republican,3444.0,7781
2000,Oklahoma,OK,Major,Al Gore,democrat,635.0,3352
2000,Oklahoma,OK,Major,George W. Bush,republican,2672.0,3352
2000,Oklahoma,OK,Marshall,Al Gore,democrat,2210.0,4900
2000,Oklahoma,OK,Marshall,George W. Bush,republican,2641.0,4900
2000,Oklahoma,OK,Mayes,Al Gore,democrat,6618.0,14001
2000,Oklahoma,OK,Mayes,George W. Bush,republican,7132.0,14001
2000,Oklahoma,OK,Murray,Al Gore,democrat,2263.0,4922
2000,Oklahoma,OK,Murray,George W. Bush,republican,2609.0,4922
2000,Oklahoma,OK,Muskogee,Al Gore,democrat,12520.0,24693
2000,Oklahoma,OK,Muskogee,George W. Bush,republican,11820.0,24693
2000,Oklahoma,OK,Noble,Al Gore,democrat,1416.0,4697
2000,Oklahoma,OK,Noble,George W. Bush,republican,3230.0,4697
2000,Oklahoma,OK,Nowata,Al Gore,democrat,1703.0,3849
2000,Oklahoma,OK,Nowata,George W. Bush,republican,2069.0,3849
2000,Oklahoma,OK,Okfuskee,Al Gore,democrat,1814.0,3788
2000,Oklahoma,OK,Okfuskee,George W. Bush,republican,1910.0,3788
2000,Oklahoma,OK,Oklahoma,Al Gore,democrat,81590.0,223111
2000,Oklahoma,OK,Oklahoma,George W. Bush,republican,139078.0,223111
2000,Oklahoma,OK,Okmulgee,Al Gore,democrat,7186.0,13178
2000,Oklahoma,OK,Okmulgee,George W. Bush,republican,5797.0,13178
2000,Oklahoma,OK,Osage,Al Gore,democrat,7540.0,15909
2000,Oklahoma,OK,Osage,George W. Bush,republican,8138.0,15909
2000,Oklahoma,OK,Ottawa,Al Gore,democrat,5647.0,11411
2000,Oklahoma,OK,Ottawa,George W. Bush,republican,5625.0,11411
2000,Oklahoma,OK,Pawnee,Al Gore,democrat,2435.0,5925
2000,Oklahoma,OK,Pawnee,George W. Bush,republican,3386.0,5925
2000,Oklahoma,OK,Payne,Al Gore,democrat,9319.0,24947
2000,Oklahoma,OK,Payne,George W. Bush,republican,15256.0,24947
2000,Oklahoma,OK,Pittsburg,Al Gore,democrat,7627.0,16357
2000,Oklahoma,OK,Pittsburg,George W. Bush,republican,8514.0,16357
