Location,Total_Votes_2004,2004_republican_votes,2004_democrat_votes,State_Code
"Texas, Lynn",2271,1776.0,490.0,TX
"Texas, Madison",4101,2837.0,1235.0,TX
"Texas, Marion",4348,2441.0,1884.0,TX
"Texas, Martin",1807,1514.0,288.0,TX
"Texas, Mason",2077,1600.0,459.0,TX
"Texas, Matagorda",12521,8119.0,4355.0,TX
"Texas, Maverick",10034,4025.0,5948.0,TX
"Texas, McCulloch",3220,2465.0,745.0,TX
"Texas, McLennan",79254,52090.0,26760.0,TX
"Texas, McMullen",564,467.0,95.0,TX
"Texas, Medina",14826,10389.0,4322.0,TX
"Texas, Menard",1103,761.0,331.0,TX
"Texas, Midland",44834,36585.0,8005.0,TX
"Texas, Milam",8783,5291.0,3445.0,TX
"Texas, Mills",2231,1794.0,416.0,TX
"Texas, Mitchell",2558,1912.0,639.0,TX
"Texas, Montague",7897,5910.0,1946.0,TX
"Texas, Montgomery",133988,104654.0,28628.0,TX
"Texas, Moore",5628,4601.0,1009.0,TX
"Texas, Morris",5278,2818.0,2437.0,TX
"Texas, Motley",684,564.0,113.0,TX
"Texas, Nacogdoches",21466,14160.0,7152.0,TX
"Texas, Navarro",16034,10715.0,5259.0,TX
"Texas, Newton",5700,3159.0,2513.0,TX
"Texas, Nolan",5289,3722.0,1541.0,TX
"Texas, Nueces",104560,59359.0,44439.0,TX
"Texas, Ochiltree",3177,2922.0,251.0,TX
"Texas, Oldham",843,733.0,108.0,TX
"Texas, Orange",31908,20292.0,11476.0,TX
"Texas, Palo Pinto",10014,7137.0,2816.0,TX
"Texas, Panola",10007,7021.0,2958.0,TX
"Texas, Parker",40957,31795.0,8966.0,TX
"Texas, Parmer",2773,2375.0,389.0,TX
"Texas, Pecos",4428,3167.0,1242.0,TX
"Texas, Polk",20846,13778.0,6964.0,TX
"Texas, Potter",29056,21401.0,7489.0,TX
"Texas, Presidio",1890,715.0,1159.0,TX
"Texas, Rains",4229,2998.0,1213.0,TX
"Texas, Randall",48587,40520.0,7849.0,TX
"Texas, Reagan",1143,956.0,184.0,TX
"Texas, Real",1645,1314.0,325.0,TX
"Texas, Red River",5490,3379.0,2097.0,TX
"Texas, Reeves",3395,1777.0,1600.0,TX
"Texas, Refugio",3455,2212.0,1232.0,TX
"Texas, Roberts",507,461.0,46.0,TX
"Texas, Robertson",6795,3792.0,2979.0,TX
"Texas, Rockwall",25581,20120.0,5320.0,TX
"Texas, Runnels",4049,3239.0,792.0,TX
"Texas, Rusk",18344,13390.0,4899.0,TX
"Texas, Sabine",4639,3138.0,1476.0,TX
"Texas, San Augustine",3757,2235.0,1506.0,TX
"Texas, San Jacinto",8125,5394.0,2688.0,TX
"Texas, San Patricio",21320,13474.0,7764.0,TX
"Texas, San Saba",2431,1894.0,529.0,TX
"Texas, Schleicher",1329,1012.0,312.0,TX
"Texas, Scurry",5572,4576.0,981.0,TX
"Texas, Shackelford",1527,1292.0,229.0,TX
"Texas, Shelby",9279,6295.0,2951.0,TX
"Texas, Sherman",1066,942.0,124.0,TX
"Texas, Smith",73664,53392.0,19970.0,TX
"Texas, Somervell",3551,2701.0,831.0,TX
"Texas, Starr",9781,2552.0,7199.0,TX
"Texas, Stephens",3519,2803.0,703.0,TX
"Texas, Sterling",615,544.0,71.0,TX
"Texas, Stonewall",752,499.0,250.0,TX
"Texas, Sutton",1453,1173.0,280.0,TX
"Texas, Swisher",2120,1487.0,626.0,TX
"Texas, Tarrant",560141,349462.0,207286.0,TX
"Texas, Taylor",48099,37197.0,10648.0,TX
"Texas, Terrell",469,306.0,159.0,TX
"Texas, Terry",3970,3166.0,794.0,TX
"Texas, Throckmorton",863,656.0,202.0,TX
"Texas, Titus",8907,5709.0,3173.0,TX
"Texas, Tom Green",37417,28185.0,9007.0,TX
"Texas, Travis",352113,147885.0,197235.0,TX
"Texas, Trinity",6213,3985.0,2204.0,TX
"Texas, Tyler",7745,5043.0,2659.0,TX
"Texas, Upshur",14526,10232.0,4225.0,TX
"Texas, Upton",1197,1009.0,185.0,TX
"Texas, Uvalde",8483,5148.0,3298.0,TX
"Texas, Val Verde",11795,6968.0,4757.0,TX
"Texas, Van Zandt",19856,14976.0,4822.0,TX
"Texas, Victoria",29602,20875.0,8553.0,TX
"Texas, Walker",17822,11710.0,5977.0,TX
"Texas, Waller",13881,7679.0,6145.0,TX
"Texas, Ward",3768,2856.0,901.0,TX
"Texas, Washington",13063,9597.0,3389.0,TX
"Texas, Webb",41556,17753.0,23654.0,TX
"Texas, Wharton",14039,9288.0,4702.0,TX
"Texas, Wheeler",2394,1960.0,420.0,TX
"Texas, Wichita",45545,32472.0,12819.0,TX
"Texas, Wilbarger",4990,3685.0,1284.0,TX
"Texas, Willacy",4962,2209.0,2734.0,TX
"Texas, Williamson",128198,83284.0,43117.0,TX
"Texas, Wilson",14885,10400.0,4409.0,TX
"Texas, Winkler",2002,1604.0,391.0,TX
"Texas, Wise",20031,15177.0,4783.0,TX
"Texas, Wood",16929,12831.0,4034.0,TX
"Texas, Yoakum",2613,2228.0,376.0,TX
"Texas, Young",7409,5874.0,1511.0,TX
"Texas, Zapata",2898,1228.0,1662.0,TX
"Texas, Zavala",3118,777.0,2332.0,TX
"Utah, Beaver",2544,2023.0,493.0,UT
"Utah, Box Elder",18368,15751.0,2244.0,UT
"Utah, Cache",39731,32486.0,6375.0,UT
"Utah, Carbon",8508,4950.0,3415.0,UT
"Utah, Daggett",499,380.0,108.0,UT
"Utah, Davis",109268,86187.0,20893.0,UT
"Utah, Duchesne",5556,4742.0,738.0,UT
"Utah, Emery",4678,3781.0,831.0,UT
"Utah, Garfield",2162,1848.0,264.0,UT
"Utah, Grand",4165,2130.0,1858.0,UT
"Utah, Iron",15446,12815.0,2267.0,UT
"Utah, Juab",3417,2681.0,605.0,UT
"Utah, Kane",3051,2414.0,576.0,UT
"Utah, Millard",4877,4084.0,626.0,UT
"Utah, Morgan",3841,3301.0,472.0,UT
"Utah, Piute",773,646.0,123.0,UT
"Utah, Rich",1037,922.0,109.0,UT
"Utah, Salt Lake",362138,215728.0,135949.0,UT
"Utah, San Juan",4950,2971.0,1906.0,UT
"Utah, Sanpete",8507,7004.0,1189.0,UT
"Utah, Sevier",7641,6597.0,920.0,UT
"Utah, Summit",15312,7936.0,6977.0,UT
"Utah, Tooele",16664,12181.0,4130.0,UT
"Utah, Uintah",9957,8518.0,1266.0,UT
"Utah, Utah",149173,128269.0,17357.0,UT
"Utah, Wasatch",7512,5503.0,1854.0,UT
"Utah, Washington",44018,35633.0,7513.0,UT
"Utah, Wayne",1360,1062.0,279.0,UT
"Utah, Weber",72691,51199.0,19862.0,UT
"Vermont, Addison",18579,7077.0,11147.0,VT
"Vermont, Bennington",19065,7616.0,11069.0,VT
"Vermont, Caledonia",14211,6765.0,7106.0,VT
"Vermont, Chittenden",77696,26422.0,49369.0,VT
"Vermont, Essex",2937,1591.0,1276.0,VT
"Vermont, Franklin",19920,8936.0,10598.0,VT
"Vermont, Grand Isle",4077,1754.0,2246.0,VT
"Vermont, Lamoille",12181,4260.0,7636.0,VT
"Vermont, Orange",14895,6421.0,8159.0,VT
"Vermont, Orleans",12242,5666.0,6330.0,VT
"Vermont, Rutland",30975,14440.0,15904.0,VT
"Vermont, Washington",31448,11461.0,19177.0,VT
"Vermont, Windham",23316,7280.0,15489.0,VT
"Vermont, Windsor",30767,11491.0,18561.0,VT
"Virginia, Accomack",13356,7726.0,5518.0,VA
"Virginia, Albemarle",43726,21189.0,22088.0,VA
"Virginia, Alleghany",7195,3962.0,3203.0,VA
"Virginia, Amelia",5397,3499.0,1862.0,VA
"Virginia, Amherst",12695,7758.0,4866.0,VA
"Virginia, Appomattox",6655,4366.0,2191.0,VA
"Virginia, Arlington",94650,29635.0,63987.0,VA
"Virginia, Augusta",29704,22100.0,7019.0,VA
"Virginia, Bath",2282,1432.0,828.0,VA
"Virginia, Bland",2865,1962.0,846.0,VA
"Virginia, Botetourt",15797,10865.0,4801.0,VA
"Virginia, Brunswick",6926,2852.0,4062.0,VA
"Virginia, Buchanan",9829,4507.0,5275.0,VA
"Virginia, Buckingham",6027,3185.0,2789.0,VA
"Virginia, Campbell",22997,15891.0,6862.0,VA
"Virginia, Caroline",9954,4999.0,4878.0,VA
"Virginia, Carroll",12128,8173.0,3888.0,VA
"Virginia, Charles City",3439,1254.0,2155.0,VA
"Virginia, Charlotte",5438,3166.0,2223.0,VA
"Virginia, Chesterfield",133814,83745.0,49346.0,VA
"Virginia, Clarke",6505,3741.0,2699.0,VA
"Virginia, Craig",2621,1706.0,901.0,VA
"Virginia, Culpeper",15605,10026.0,5476.0,VA
"Virginia, Cumberland",4126,2377.0,1721.0,VA
"Virginia, Dickenson",7406,3591.0,3761.0,VA
"Virginia, Dinwiddie",10839,6193.0,4569.0,VA
"Virginia, Essex",4344,2304.0,2007.0,VA
"Virginia, Fauquier",29915,19011.0,10712.0,VA
"Virginia, Floyd",6734,4162.0,2488.0,VA
"Virginia, Fluvanna",10957,6458.0,4415.0,VA
"Virginia, Frederick",28540,19386.0,8853.0,VA
"Virginia, Giles",7498,4320.0,3047.0,VA
"Virginia, Gloucester",16333,11084.0,5105.0,VA
"Virginia, Goochland",10338,6668.0,3583.0,VA
"Virginia, Grayson",7137,4655.0,2430.0,VA
"Virginia, Greene",6939,4570.0,2240.0,VA
"Virginia, Greensville",4258,1732.0,2514.0,VA
"Virginia, Halifax",14656,8363.0,6220.0,VA
"Virginia, Hanover",49611,35404.0,13941.0,VA
"Virginia, Henrico",133418,71809.0,60864.0,VA
"Virginia, Henry",23458,13358.0,9851.0,VA
"Virginia, Highland",1520,982.0,522.0,VA
"Virginia, Isle of Wight",15871,9929.0,5871.0,VA
"Virginia, James City",31090,18949.0,11934.0,VA
"Virginia, King George",7921,5124.0,2739.0,VA
"Virginia, King William",6872,4397.0,2436.0,VA
"Virginia, King and Queen",3286,1737.0,1506.0,VA
"Virginia, Lancaster",6230,3724.0,2477.0,VA
"Virginia, Lee",9770,5664.0,4005.0,VA
"Virginia, Loudoun",108430,60382.0,47271.0,VA
"Virginia, Louisa",12035,7083.0,4844.0,VA
"Virginia, Lunenburg",5245,2858.0,2362.0,VA
"Virginia, Madison",5772,3556.0,2176.0,VA
"Virginia, Mathews",5129,3497.0,1589.0,VA
"Virginia, Mecklenburg",12780,7319.0,5293.0,VA
"Virginia, Middlesex",5377,3336.0,1914.0,VA
"Virginia, Montgomery",31515,17070.0,14128.0,VA
"Virginia, Nelson",7139,3539.0,3543.0,VA
"Virginia, New Kent",7946,5414.0,2443.0,VA
"Virginia, Northampton",5499,2669.0,2775.0,VA
"Virginia, Northumberland",6409,3832.0,2548.0,VA
"Virginia, Nottoway",6030,3303.0,2635.0,VA
"Virginia, Orange",12928,7749.0,5015.0,VA
"Virginia, Page",9603,6221.0,3324.0,VA
"Virginia, Patrick",8215,5507.0,2572.0,VA
"Virginia, Pittsylvania",27417,17673.0,9274.0,VA
"Virginia, Powhatan",12163,8955.0,3112.0,VA
"Virginia, Prince Edward",7316,3571.0,3632.0,VA
"Virginia, Prince George",13254,8131.0,5066.0,VA
"Virginia, Prince William",132063,69776.0,61271.0,VA
"Virginia, Pulaski",14251,8769.0,5310.0,VA
"Virginia, Rappahannock",4050,2172.0,1837.0,VA
"Virginia, Rockbridge",9181,5412.0,3627.0,VA
"Virginia, Rockingham",29216,21737.0,7273.0,VA
"Virginia, Russell",11423,6077.0,5167.0,VA
"Virginia, Scott",9967,6479.0,3324.0,VA
"Virginia, Shenandoah",17146,11820.0,5186.0,VA
"Virginia, Smyth",12319,7906.0,4143.0,VA
"Virginia, Southampton",7492,4018.0,3431.0,VA
"Virginia, Spotsylvania",45445,28527.0,16623.0,VA
"Virginia, Stafford",45986,28500.0,17208.0,VA
"Virginia, Surry",3522,1543.0,1954.0,VA
"Virginia, Sussex",4345,1890.0,2420.0,VA
"Virginia, Tazewell",17480,10039.0,7184.0,VA
"Virginia, Warren",14068,8600.0,5241.0,VA
"Virginia, Washington",22514,14749.0,7339.0,VA
"Virginia, Westmoreland",6848,3433.0,3370.0,VA
"Virginia, Wise",14312,8330.0,5802.0,VA
"Virginia, Wythe",11554,7911.0,3581.0,VA
"Virginia, York",29880,19396.0,10276.0,VA
"Washington, Adams",5127,3751.0,1315.0,WA
"Washington, Asotin",8786,5320.0,3319.0,WA
"Washington, Benton",66886,44350.0,21549.0,WA
"Washington, Chelan",29396,18482.0,10471.0,WA
"Washington, Clallam",36766,18871.0,17049.0,WA
"Washington, Clark",170439,88646.0,79538.0,WA
"Washington, Columbia",2107,1470.0,605.0,WA
"Washington, Cowlitz",42473,20217.0,21589.0,WA
"Washington, Douglas",13372,8900.0,4306.0,WA
"Washington, Ferry",3341,2019.0,1201.0,WA
"Washington, Franklin",16159,10757.0,5188.0,WA
"Washington, Garfield",1320,935.0,365.0,WA
"Washington, Grant",25995,17799.0,7779.0,WA
"Washington, Grays Harbor",27953,12871.0,14583.0,WA
"Washington, Island",38559,19754.0,18216.0,WA
"Washington, Jefferson",18616,6650.0,11610.0,WA
"Washington, King",893534,301043.0,580378.0,WA
"Washington, Kitsap",118453,55608.0,60796.0,WA
"Washington, Kittitas",16084,9052.0,6731.0,WA
"Washington, Klickitat",9237,5016.0,4036.0,WA
"Washington, Lewis",32428,21042.0,10726.0,WA
"Washington, Lincoln",5811,4015.0,1706.0,WA
"Washington, Mason",25394,11987.0,12894.0,WA
"Washington, Okanogan",16342,9636.0,6309.0,WA
"Washington, Pacific",10431,4634.0,5570.0,WA
"Washington, Pend Oreille",6198,3693.0,2310.0,WA
"Washington, Pierce",313331,150783.0,158231.0,WA
"Washington, San Juan",10088,3290.0,6589.0,WA
"Washington, Skagit",52230,26139.0,25131.0,WA
"Washington, Skamania",5159,2695.0,2374.0,WA
"Washington, Snohomish",294997,134317.0,156468.0,WA
"Washington, Spokane",202587,111606.0,87490.0,WA
"Washington, Stevens",20340,13015.0,6822.0,WA
"Washington, Thurston",112789,47992.0,62650.0,WA
"Washington, Wahkiakum",2235,1171.0,1021.0,WA
"Washington, Walla Walla",22925,14323.0,8257.0,WA
"Washington, Whatcom",90394,40296.0,48268.0,WA
"Washington, Whitman",18012,9397.0,8287.0,WA
"Washington, Yakima",72790,43352.0,28474.0,WA
"West Virginia, Barbour",6655,4004.0,2610.0,WV
"West Virginia, Berkeley",33785,21293.0,12244.0,WV
"West Virginia, Boone",10198,4207.0,5933.0,WV
"West Virginia, Braxton",6051,2986.0,3035.0,WV
"West Virginia, Brooke",10773,5189.0,5493.0,WV
"West Virginia, Cabell",37950,21035.0,16583.0,WV
"West Virginia, Calhoun",2661,1360.0,1266.0,WV
"West Virginia, Clay",4072,2198.0,1835.0,WV
"West Virginia, Doddridge",3179,2362.0,800.0,WV
"West Virginia, Fayette",16967,7881.0,8971.0,WV
"West Virginia, Gilmer",2852,1665.0,1159.0,WV
"West Virginia, Grant",5047,4063.0,963.0,WV
"West Virginia, Greenbrier",14553,8358.0,6084.0,WV
"West Virginia, Hampshire",7996,5489.0,2455.0,WV
"West Virginia, Hancock",14321,7298.0,6906.0,WV
"West Virginia, Hardy",5276,3635.0,1617.0,WV
"West Virginia, Harrison",30588,17111.0,13238.0,WV
"West Virginia, Jackson",13158,7686.0,5384.0,WV
"West Virginia, Jefferson",19993,10539.0,9301.0,WV
"West Virginia, Kanawha",87928,44430.0,43010.0,WV
"West Virginia, Lewis",6999,4445.0,2475.0,WV
"West Virginia, Lincoln",8312,4102.0,4048.0,WV
"West Virginia, Logan",14987,7047.0,7877.0,WV
"West Virginia, Marion",25194,12150.0,12771.0,WV
"West Virginia, Marshall",15072,8516.0,6435.0,WV
"West Virginia, Mason",11990,6487.0,5408.0,WV
"West Virginia, McDowell",7299,2762.0,4501.0,WV
"West Virginia, Mercer",22379,13057.0,9178.0,WV
"West Virginia, Mineral",11461,7854.0,3518.0,WV
"West Virginia, Mingo",10655,4612.0,5983.0,WV
"West Virginia, Monongalia",34306,17670.0,16313.0,WV
"West Virginia, Monroe",5951,3590.0,2311.0,WV
"West Virginia, Morgan",6847,4511.0,2272.0,WV
"West Virginia, Nicholas",10351,5485.0,4788.0,WV
"West Virginia, Ohio",20392,11694.0,8543.0,WV
"West Virginia, Pendleton",3544,2146.0,1381.0,WV
"West Virginia, Pleasants",3435,2061.0,1349.0,WV
"West Virginia, Pocahontas",3918,2295.0,1573.0,WV
"West Virginia, Preston",11929,7855.0,3963.0,WV
"West Virginia, Putnam",25151,15716.0,9301.0,WV
"West Virginia, Raleigh",30525,18519.0,11815.0,WV
"West Virginia, Randolph",11490,6512.0,4892.0,WV
"West Virginia, Ritchie",4196,3086.0,1070.0,WV
"West Virginia, Roane",6100,3440.0,2612.0,WV
"West Virginia, Summers",5524,2978.0,2504.0,WV
"West Virginia, Taylor",6551,3893.0,2617.0,WV
"West Virginia, Tucker",3600,2179.0,1400.0,WV
"West Virginia, Tyler",4245,2798.0,1401.0,WV
"West Virginia, Upshur",9293,6191.0,3034.0,WV
"West Virginia, Wayne",18609,10070.0,8411.0,WV
"West Virginia, Webster",3714,1724.0,1965.0,WV
"West Virginia, Wetzel",7038,3656.0,3330.0,WV
"West Virginia, Wirt",2654,1727.0,896.0,WV
"West Virginia, Wood",39227,24948.0,14025.0,WV
"West Virginia, Wyoming",8718,4985.0,3694.0,WV
"Wisconsin, Adams",10456,4890.0,5447.0,WI
"Wisconsin, Ashland",9199,3313.0,5805.0,WI
"Wisconsin, Barron",23937,12030.0,11696.0,WI
"Wisconsin, Bayfield",9699,3754.0,5845.0,WI
"Wisconsin, Brown",123294,67173.0,54935.0,WI
"Wisconsin, Buffalo",7591,3502.0,3998.0,WI
"Wisconsin, Burnett",9321,4743.0,4499.0,WI
"Wisconsin, Calumet",25276,14721.0,10290.0,WI
"Wisconsin, Chippewa",30524,15450.0,14751.0,WI
"Wisconsin, Clark",15125,7966.0,6966.0,WI
"Wisconsin, Columbia",29555,14956.0,14300.0,WI
"Wisconsin, Crawford",8459,3680.0,4656.0,WI
"Wisconsin, Dane",274249,90369.0,181052.0,WI
"Wisconsin, Dodge",44336,27201.0,16690.0,WI
"Wisconsin, Door",17491,8910.0,8367.0,WI
"Wisconsin, Douglas",25187,8448.0,16537.0,WI
"Wisconsin, Dunn",23172,10879.0,12039.0,WI
"Wisconsin, Eau Claire",55437,24653.0,30068.0,WI
"Wisconsin, Florence",2724,1703.0,993.0,WI
"Wisconsin, Fond du Lac",53036,33291.0,19216.0,WI
"Wisconsin, Forest",5153,2608.0,2509.0,WI
"Wisconsin, Grant",25264,12208.0,12864.0,WI
"Wisconsin, Green",18248,8497.0,9575.0,WI
"Wisconsin, Green Lake",10178,6472.0,3605.0,WI
"Wisconsin, Iowa",12542,5348.0,7122.0,WI
"Wisconsin, Iron",3879,1884.0,1956.0,WI
"Wisconsin, Jackson",9726,4387.0,5249.0,WI
"Wisconsin, Jefferson",42115,23776.0,17925.0,WI
"Wisconsin, Juneau",12379,6473.0,5734.0,WI
"Wisconsin, Kenosha",76428,35587.0,40107.0,WI
"Wisconsin, Kewaunee",11273,5970.0,5175.0,WI
"Wisconsin, La Crosse",62136,28289.0,33170.0,WI
"Wisconsin, Lafayette",8388,3929.0,4402.0,WI
"Wisconsin, Langlade",11074,6235.0,4751.0,WI
"Wisconsin, Lincoln",15700,8024.0,7484.0,WI
"Wisconsin, Manitowoc",44160,23027.0,20652.0,WI
"Wisconsin, Marathon",68059,36394.0,30899.0,WI
"Wisconsin, Marinette",22270,11866.0,10190.0,WI
"Wisconsin, Marquette",8477,4604.0,3785.0,WI
"Wisconsin, Menominee",1710,288.0,1412.0,WI
"Wisconsin, Milwaukee",482236,180287.0,297653.0,WI
"Wisconsin, Monroe",19554,10375.0,8973.0,WI
"Wisconsin, Oconto",19794,11043.0,8534.0,WI
"Wisconsin, Oneida",22039,11351.0,10464.0,WI
"Wisconsin, Outagamie",90050,48903.0,40169.0,WI
"Wisconsin, Ozaukee",53032,34904.0,17714.0,WI
"Wisconsin, Pepin",4066,1853.0,2181.0,WI
"Wisconsin, Pierce",21876,10437.0,11176.0,WI
"Wisconsin, Polk",23503,12095.0,11173.0,WI
"Wisconsin, Portage",38961,16546.0,21861.0,WI
"Wisconsin, Price",8763,4312.0,4349.0,WI
"Wisconsin, Racine",101569,52456.0,48229.0,WI
"Wisconsin, Richland",9420,4836.0,4501.0,WI
"Wisconsin, Rock",80479,33151.0,46598.0,WI
"Wisconsin, Rusk",7927,3985.0,3820.0,WI
"Wisconsin, Sauk",30417,14415.0,15708.0,WI
"Wisconsin, Sawyer",9453,4951.0,4411.0,WI
"Wisconsin, Shawano",20999,12150.0,8657.0,WI
"Wisconsin, Sheboygan",62625,34458.0,27608.0,WI
"Wisconsin, St. Croix",41835,22679.0,18784.0,WI
"Wisconsin, Taylor",9543,5582.0,3829.0,WI
"Wisconsin, Trempealeau",14062,5878.0,8075.0,WI
"Wisconsin, Vernon",14845,6774.0,7924.0,WI
"Wisconsin, Vilas",14002,8155.0,5713.0,WI
"Wisconsin, Walworth",48446,28754.0,19177.0,WI
"Wisconsin, Washburn",9567,4762.0,4705.0,WI
"Wisconsin, Washington",72467,50641.0,21234.0,WI
"Wisconsin, Waukesha",230363,154926.0,73626.0,WI
"Wisconsin, Waupaca",26974,15941.0,10792.0,WI
"Wisconsin, Waushara",12246,6888.0,5257.0,WI
"Wisconsin, Winnebago",88596,46542.0,40943.0,WI
"Wisconsin, Wood",40071,20592.0,18950.0,WI
"Wyoming, Albany",16624,9006.0,7117.0,WY
"Wyoming, Big Horn",5283,4232.0,960.0,WY
"Wyoming, Campbell",15099,12415.0,2464.0,WY
"Wyoming, Carbon",7077,4758.0,2158.0,WY
"Wyoming, Converse",5725,4447.0,1184.0,WY
"Wyoming, Crook",3396,2836.0,501.0,WY
"Wyoming, Fremont",17096,11429.0,5338.0,WY
"Wyoming, Goshen",5779,4114.0,1566.0,WY
"Wyoming, Hot Springs",2480,1812.0,623.0,WY
"Wyoming, Johnson",3991,3231.0,676.0,WY
"Wyoming, Laramie",39879,25951.0,13171.0,WY
"Wyoming, Lincoln",7914,6423.0,1364.0,WY
"Wyoming, Natrona",32068,21512.0,9863.0,WY
"Wyoming, Niobrara",1314,1064.0,230.0,WY
"Wyoming, Park",14231,10917.0,3007.0,WY
"Wyoming, Platte",4574,3149.0,1328.0,WY
"Wyoming, Sheridan",14029,9689.0,4066.0,WY
"Wyoming, Sublette",3651,2847.0,730.0,WY
"Wyoming, Sweetwater",16272,10653.0,5208.0,WY
"Wyoming, Teton",11359,5124.0,5972.0,WY
"Wyoming, Uinta",8081,6081.0,1815.0,WY
"Wyoming, Washakie",4114,3200.0,855.0,WY
"Wyoming, Weston",3392,2739.0,580.0,WY
