Location,Total_Votes_2016,2016_republican_votes,2016_democrat_votes,State_Code
"Oklahoma, Kay",16803,12172.0,3738.0,OK
"Oklahoma, Kingfisher",6131,5156.0,786.0,OK
"Oklahoma, Kiowa",3493,2596.0,767.0,OK
"Oklahoma, Latimer",4056,3100.0,797.0,OK
"Oklahoma, Le Flore",17221,13362.0,3250.0,OK
"Oklahoma, Lincoln",14025,10854.0,2430.0,OK
"Oklahoma, Logan",18979,13633.0,4248.0,OK
"Oklahoma, Love",3789,2922.0,735.0,OK
"Oklahoma, Major",3407,2948.0,310.0,OK
"Oklahoma, Marshall",5492,4206.0,1096.0,OK
"Oklahoma, Mayes",15717,11555.0,3423.0,OK
"Oklahoma, McClain",16858,13169.0,2894.0,OK
"Oklahoma, McCurtain",10726,8656.0,1802.0,OK
"Oklahoma, McIntosh",7963,5505.0,2123.0,OK
"Oklahoma, Murray",5528,4175.0,1087.0,OK
"Oklahoma, Muskogee",24216,15043.0,7977.0,OK
"Oklahoma, Noble",4878,3715.0,901.0,OK
"Oklahoma, Nowata",4237,3321.0,742.0,OK
"Oklahoma, Okfuskee",3943,2800.0,943.0,OK
"Oklahoma, Oklahoma",273942,141569.0,112813.0,OK
"Oklahoma, Okmulgee",13949,8944.0,4385.0,OK
"Oklahoma, Osage",18966,12577.0,5597.0,OK
"Oklahoma, Ottawa",10690,7631.0,2584.0,OK
"Oklahoma, Pawnee",6364,4729.0,1344.0,OK
"Oklahoma, Payne",27760,16651.0,8788.0,OK
"Oklahoma, Pittsburg",17271,12753.0,3711.0,OK
"Oklahoma, Pontotoc",14831,10431.0,3637.0,OK
"Oklahoma, Pottawatomie",25452,17848.0,6015.0,OK
"Oklahoma, Pushmataha",4483,3581.0,748.0,OK
"Oklahoma, Roger Mills",1759,1547.0,151.0,OK
"Oklahoma, Rogers",40862,30913.0,7902.0,OK
"Oklahoma, Seminole",8037,5613.0,2071.0,OK
"Oklahoma, Sequoyah",14437,10888.0,3061.0,OK
"Oklahoma, Stephens",17904,14182.0,3086.0,OK
"Oklahoma, Texas",5780,4621.0,858.0,OK
"Oklahoma, Tillman",2706,1944.0,657.0,OK
"Oklahoma, Tulsa",247054,144258.0,87847.0,OK
"Oklahoma, Wagoner",31300,23005.0,6723.0,OK
"Oklahoma, Washington",22224,15825.0,5048.0,OK
"Oklahoma, Washita",4631,3854.0,588.0,OK
"Oklahoma, Woods",3668,2947.0,522.0,OK
"Oklahoma, Woodward",7595,6347.0,873.0,OK
"Oregon, Baker",8779,6218.0,1797.0,OR
"Oregon, Benton",48753,13445.0,29193.0,OR
"Oregon, Clackamas",214039,88392.0,102095.0,OR
"Oregon, Clatsop",19664,8138.0,9252.0,OR
"Oregon, Columbia",26618,13217.0,10167.0,OR
"Oregon, Coos",31313,17865.0,10448.0,OR
"Oregon, Crook",12172,8511.0,2637.0,OR
"Oregon, Curry",12611,7212.0,4300.0,OR
"Oregon, Deschutes",98557,45692.0,42444.0,OR
"Oregon, Douglas",53521,34582.0,14096.0,OR
"Oregon, Gilliam",1019,671.0,239.0,OR
"Oregon, Grant",4340,3210.0,739.0,OR
"Oregon, Harney",3974,2912.0,683.0,OR
"Oregon, Hood River",10910,3272.0,6510.0,OR
"Oregon, Jackson",109327,53870.0,44447.0,OR
"Oregon, Jefferson",9459,5483.0,2980.0,OR
"Oregon, Josephine",44560,26923.0,13453.0,OR
"Oregon, Klamath",30507,20435.0,7210.0,OR
"Oregon, Lake",3930,3022.0,639.0,OR
"Oregon, Lane",191950,67141.0,102753.0,OR
"Oregon, Lincoln",25256,10039.0,12501.0,OR
"Oregon, Linn",58719,33488.0,17995.0,OR
"Oregon, Malheur",10435,7194.0,2246.0,OR
"Oregon, Marion",136840,63377.0,57788.0,OR
"Oregon, Morrow",4167,2721.0,1017.0,OR
"Oregon, Multnomah",399103,67954.0,292561.0,OR
"Oregon, Polk",40295,18940.0,16420.0,OR
"Oregon, Sherman",1017,732.0,202.0,OR
"Oregon, Tillamook",13803,6538.0,5768.0,OR
"Oregon, Umatilla",27597,17059.0,7673.0,OR
"Oregon, Union",12968,8431.0,3249.0,OR
"Oregon, Wallowa",4366,2848.0,1116.0,OR
"Oregon, Wasco",11964,5833.0,4781.0,OR
"Oregon, Washington",269232,83197.0,153251.0,OR
"Oregon, Wheeler",818,591.0,155.0,OR
"Oregon, Yamhill",48753,23250.0,19301.0,OR
"Pennsylvania, Adams",47489,31423.0,14219.0,PA
"Pennsylvania, Allegheny",650114,259480.0,367617.0,PA
"Pennsylvania, Armstrong",31618,23484.0,7178.0,PA
"Pennsylvania, Beaver",83571,48167.0,32531.0,PA
"Pennsylvania, Bedford",23637,19552.0,3645.0,PA
"Pennsylvania, Berks",183065,96626.0,78437.0,PA
"Pennsylvania, Blair",54909,39135.0,13958.0,PA
"Pennsylvania, Bradford",25708,18141.0,6369.0,PA
"Pennsylvania, Bucks",344297,164361.0,167060.0,PA
"Pennsylvania, Butler",97071,64428.0,28584.0,PA
"Pennsylvania, Cambria",63072,42258.0,18867.0,PA
"Pennsylvania, Cameron",2186,1589.0,531.0,PA
"Pennsylvania, Carbon",28776,18743.0,8936.0,PA
"Pennsylvania, Centre",76148,35274.0,37088.0,PA
"Pennsylvania, Chester",268800,116114.0,141682.0,PA
"Pennsylvania, Clarion",17535,12576.0,4273.0,PA
"Pennsylvania, Clearfield",34271,24932.0,8200.0,PA
"Pennsylvania, Clinton",15394,10022.0,4744.0,PA
"Pennsylvania, Columbia",28228,18004.0,8934.0,PA
"Pennsylvania, Crawford",37492,24987.0,10971.0,PA
"Pennsylvania, Cumberland",121617,69076.0,47085.0,PA
"Pennsylvania, Dauphin",130872,60863.0,64706.0,PA
"Pennsylvania, Delaware",297634,110667.0,177402.0,PA
"Pennsylvania, Elk",14426,10025.0,3853.0,PA
"Pennsylvania, Erie",123679,60069.0,58112.0,PA
"Pennsylvania, Fayette",53767,34590.0,17946.0,PA
"Pennsylvania, Forest",2401,1683.0,626.0,PA
"Pennsylvania, Franklin",69731,49768.0,17465.0,PA
"Pennsylvania, Fulton",6771,5694.0,912.0,PA
"Pennsylvania, Greene",15764,10849.0,4482.0,PA
"Pennsylvania, Huntingdon",19706,14494.0,4539.0,PA
"Pennsylvania, Indiana",37770,24888.0,11528.0,PA
"Pennsylvania, Jefferson",19478,15192.0,3650.0,PA
"Pennsylvania, Juniata",10454,8273.0,1821.0,PA
"Pennsylvania, Lackawanna",103456,48384.0,51983.0,PA
"Pennsylvania, Lancaster",241112,137914.0,91093.0,PA
"Pennsylvania, Lawrence",40753,25428.0,14009.0,PA
"Pennsylvania, Lebanon",61845,40525.0,18953.0,PA
"Pennsylvania, Lehigh",160993,73690.0,81324.0,PA
"Pennsylvania, Luzerne",134983,78688.0,52451.0,PA
"Pennsylvania, Lycoming",50565,35627.0,13020.0,PA
"Pennsylvania, McKean",16296,11635.0,4025.0,PA
"Pennsylvania, Mercer",52309,31544.0,18733.0,PA
"Pennsylvania, Mifflin",18601,14094.0,3877.0,PA
"Pennsylvania, Monroe",69752,33386.0,33918.0,PA
"Pennsylvania, Montgomery",434687,162731.0,256082.0,PA
"Pennsylvania, Montour",8556,5288.0,2857.0,PA
"Pennsylvania, Northampton",143519,71736.0,66272.0,PA
"Pennsylvania, Northumberland",36622,25427.0,9788.0,PA
"Pennsylvania, Perry",21158,15616.0,4632.0,PA
"Pennsylvania, Philadelphia",707631,108748.0,584025.0,PA
"Pennsylvania, Pike",26101,16056.0,9256.0,PA
"Pennsylvania, Potter",7784,6251.0,1302.0,PA
"Pennsylvania, Schuylkill",62869,44001.0,16770.0,PA
"Pennsylvania, Snyder",16363,11725.0,4002.0,PA
"Pennsylvania, Somerset",35773,27379.0,7376.0,PA
"Pennsylvania, Sullivan",3136,2291.0,750.0,PA
"Pennsylvania, Susquehanna",18863,12891.0,5123.0,PA
"Pennsylvania, Tioga",18325,13614.0,3901.0,PA
"Pennsylvania, Union",17468,10622.0,6180.0,PA
"Pennsylvania, Venango",23348,16021.0,6309.0,PA
"Pennsylvania, Warren",18434,12477.0,5145.0,PA
"Pennsylvania, Washington",101450,61386.0,36322.0,PA
"Pennsylvania, Wayne",24018,16244.0,7008.0,PA
"Pennsylvania, Westmoreland",182051,116522.0,59669.0,PA
"Pennsylvania, Wyoming",13144,8837.0,3811.0,PA
"Pennsylvania, York",205986,128528.0,68524.0,PA
"Rhode Island, Bristol",25475,8965.0,14609.0,RI
"Rhode Island, Kent",82053,38336.0,37788.0,RI
"Rhode Island, Newport",41045,15077.0,22851.0,RI
"Rhode Island, Providence",248474,90882.0,142899.0,RI
"Rhode Island, Washington",66369,27230.0,33741.0,RI
"South Carolina, Abbeville",10775,6763.0,3741.0,SC
"South Carolina, Aiken",74851,46025.0,25455.0,SC
"South Carolina, Allendale",3592,789.0,2735.0,SC
"South Carolina, Anderson",80483,56232.0,21097.0,SC
"South Carolina, Bamberg",6214,2204.0,3898.0,SC
"South Carolina, Barnwell",9485,4889.0,4400.0,SC
"South Carolina, Beaufort",78524,42922.0,32138.0,SC
"South Carolina, Berkeley",79517,44587.0,30705.0,SC
"South Carolina, Calhoun",7549,3787.0,3573.0,SC
"South Carolina, Charleston",176345,75443.0,89299.0,SC
"South Carolina, Cherokee",21759,15167.0,6092.0,SC
"South Carolina, Chester",14192,7265.0,6579.0,SC
"South Carolina, Chesterfield",16581,9312.0,6858.0,SC
"South Carolina, Clarendon",15395,7386.0,7732.0,SC
"South Carolina, Colleton",17251,9091.0,7627.0,SC
"South Carolina, Darlington",29674,14989.0,13888.0,SC
"South Carolina, Dillon",11698,5637.0,5834.0,SC
"South Carolina, Dorchester",62567,34987.0,24055.0,SC
"South Carolina, Edgefield",11644,6842.0,4491.0,SC
"South Carolina, Fairfield",11267,4027.0,6945.0,SC
"South Carolina, Florence",57931,29573.0,26710.0,SC
"South Carolina, Georgetown",31657,17389.0,13310.0,SC
"South Carolina, Greenville",215165,127832.0,74483.0,SC
"South Carolina, Greenwood",28763,16961.0,10711.0,SC
"South Carolina, Hampton",8806,3488.0,5170.0,SC
"South Carolina, Horry",132920,89288.0,39410.0,SC
"South Carolina, Jasper",11427,5187.0,5956.0,SC
"South Carolina, Kershaw",28995,17542.0,10330.0,SC
"South Carolina, Lancaster",38938,23719.0,13812.0,SC
"South Carolina, Laurens",26566,16816.0,8889.0,SC
"South Carolina, Lee",8156,2803.0,5199.0,SC
"South Carolina, Lexington",122093,80026.0,35230.0,SC
"South Carolina, Marion",14276,5444.0,8569.0,SC
"South Carolina, Marlboro",10389,4267.0,5954.0,SC
"South Carolina, McCormick",5216,2652.0,2479.0,SC
"South Carolina, Newberry",16807,10017.0,6217.0,SC
"South Carolina, Oconee",33635,24178.0,7998.0,SC
"South Carolina, Orangeburg",38910,11931.0,26318.0,SC
"South Carolina, Pickens",49049,36236.0,10354.0,SC
"South Carolina, Richland",168722,52469.0,108000.0,SC
"South Carolina, Saluda",8564,5526.0,2813.0,SC
"South Carolina, Spartanburg",121090,76277.0,39997.0,SC
"South Carolina, Sumter",44086,18745.0,24047.0,SC
"South Carolina, Union",12092,7061.0,4729.0,SC
"South Carolina, Williamsburg",15054,4864.0,9953.0,SC
"South Carolina, York",114357,66754.0,41593.0,SC
"South Dakota, Aurora",1407,974.0,340.0,SD
"South Dakota, Beadle",6772,4455.0,1912.0,SD
"South Dakota, Bennett",1149,666.0,412.0,SD
"South Dakota, Bon Homme",2974,2105.0,704.0,SD
"South Dakota, Brookings",12680,6748.0,4879.0,SD
"South Dakota, Brown",16114,9613.0,5452.0,SD
"South Dakota, Brule",2288,1565.0,571.0,SD
"South Dakota, Buffalo",490,171.0,296.0,SD
"South Dakota, Butte",4351,3357.0,696.0,SD
"South Dakota, Campbell",831,704.0,105.0,SD
"South Dakota, Charles Mix",3433,2382.0,935.0,SD
"South Dakota, Clark",1657,1139.0,398.0,SD
"South Dakota, Clay",5069,2109.0,2608.0,SD
"South Dakota, Codington",11669,7764.0,3174.0,SD
"South Dakota, Corson",1175,588.0,535.0,SD
"South Dakota, Custer",4721,3293.0,1121.0,SD
"South Dakota, Davison",7952,5157.0,2355.0,SD
"South Dakota, Day",2747,1627.0,974.0,SD
"South Dakota, Deuel",2080,1366.0,570.0,SD
"South Dakota, Dewey",1708,723.0,888.0,SD
"South Dakota, Douglas",1605,1338.0,214.0,SD
"South Dakota, Edmunds",1918,1433.0,380.0,SD
"South Dakota, Fall River",3563,2511.0,821.0,SD
"South Dakota, Faulk",1118,858.0,204.0,SD
"South Dakota, Grant",3564,2382.0,971.0,SD
"South Dakota, Gregory",2091,1600.0,391.0,SD
"South Dakota, Haakon",1044,936.0,77.0,SD
"South Dakota, Hamlin",2762,2051.0,555.0,SD
"South Dakota, Hand",1818,1391.0,334.0,SD
"South Dakota, Hanson",2006,1497.0,424.0,SD
"South Dakota, Harding",770,695.0,38.0,SD
"South Dakota, Hughes",8175,5174.0,2450.0,SD
"South Dakota, Hutchinson",3365,2517.0,692.0,SD
"South Dakota, Hyde",690,543.0,125.0,SD
"South Dakota, Jackson",1095,722.0,323.0,SD
"South Dakota, Jerauld",967,648.0,264.0,SD
"South Dakota, Jones",558,450.0,69.0,SD
"South Dakota, Kingsbury",2551,1680.0,703.0,SD
"South Dakota, Lake",6786,4038.0,2314.0,SD
"South Dakota, Lawrence",11842,7411.0,3356.0,SD
"South Dakota, Lincoln",25231,15499.0,8076.0,SD
"South Dakota, Lyman",1421,977.0,369.0,SD
"South Dakota, Marshall",1947,1056.0,754.0,SD
"South Dakota, McCook",2587,1794.0,623.0,SD
"South Dakota, McPherson",1137,892.0,192.0,SD
"South Dakota, Meade",11621,8441.0,2223.0,SD
"South Dakota, Mellette",683,402.0,238.0,SD
"South Dakota, Miner",1064,706.0,281.0,SD
"South Dakota, Minnehaha",78263,42043.0,30610.0,SD
"South Dakota, Moody",2933,1731.0,1043.0,SD
"South Dakota, Pennington",47743,29804.0,14074.0,SD
"South Dakota, Perkins",1606,1333.0,188.0,SD
"South Dakota, Potter",1337,1071.0,215.0,SD
"South Dakota, Roberts",3889,2144.0,1540.0,SD
"South Dakota, Sanborn",1123,819.0,241.0,SD
"South Dakota, Spink",2951,1854.0,919.0,SD
"South Dakota, Stanley",1567,1148.0,329.0,SD
"South Dakota, Sully",861,679.0,137.0,SD
"South Dakota, Todd",2125,487.0,1505.0,SD
"South Dakota, Tripp",2630,2069.0,462.0,SD
"South Dakota, Turner",4150,2937.0,961.0,SD
"South Dakota, Union",7897,5290.0,2227.0,SD
"South Dakota, Walworth",2477,1896.0,457.0,SD
"South Dakota, Yankton",9623,5659.0,3301.0,SD
"South Dakota, Ziebach",767,368.0,353.0,SD
"Tennessee, Anderson",29881,19212.0,9013.0,TN
"Tennessee, Bedford",15355,11486.0,3395.0,TN
"Tennessee, Benton",6328,4716.0,1474.0,TN
"Tennessee, Bledsoe",4664,3622.0,897.0,TN
"Tennessee, Blount",52208,37443.0,12100.0,TN
"Tennessee, Bradley",38666,29768.0,7070.0,TN
"Tennessee, Campbell",12532,9870.0,2248.0,TN
"Tennessee, Cannon",5314,4007.0,1127.0,TN
"Tennessee, Carroll",10384,7756.0,2327.0,TN
"Tennessee, Carter",21084,16898.0,3453.0,TN
"Tennessee, Cheatham",15924,11297.0,3878.0,TN
"Tennessee, Chester",6507,5081.0,1243.0,TN
"Tennessee, Claiborne",10740,8602.0,1832.0,TN
"Tennessee, Clay",2920,2141.0,707.0,TN
"Tennessee, Cocke",12126,9791.0,1981.0,TN
"Tennessee, Coffee",19971,14417.0,4743.0,TN
"Tennessee, Crockett",5397,3982.0,1303.0,TN
"Tennessee, Cumberland",26360,20413.0,5202.0,TN
"Tennessee, Davidson",249068,84550.0,148864.0,TN
"Tennessee, DeKalb",6955,5171.0,1569.0,TN
"Tennessee, Decatur",4592,3588.0,894.0,TN
"Tennessee, Dickson",18699,13233.0,4722.0,TN
"Tennessee, Dyer",13336,10180.0,2816.0,TN
"Tennessee, Fayette",19394,13055.0,5874.0,TN
"Tennessee, Fentress",7333,6038.0,1100.0,TN
"Tennessee, Franklin",16404,11532.0,4374.0,TN
"Tennessee, Gibson",19547,13786.0,5258.0,TN
"Tennessee, Giles",11137,7970.0,2917.0,TN
"Tennessee, Grainger",8008,6626.0,1154.0,TN
"Tennessee, Greene",23583,18562.0,4216.0,TN
"Tennessee, Grundy",4763,3636.0,999.0,TN
"Tennessee, Hamblen",20692,15857.0,4075.0,TN
"Tennessee, Hamilton",142408,78733.0,55316.0,TN
"Tennessee, Hancock",2231,1843.0,322.0,TN
"Tennessee, Hardeman",9273,4919.0,4185.0,TN
"Tennessee, Hardin",9949,8012.0,1622.0,TN
"Tennessee, Hawkins",20774,16648.0,3507.0,TN
"Tennessee, Haywood",6834,3013.0,3711.0,TN
"Tennessee, Henderson",10217,8138.0,1800.0,TN
"Tennessee, Henry",12945,9508.0,3063.0,TN
"Tennessee, Hickman",7813,5695.0,1824.0,TN
"Tennessee, Houston",3168,2182.0,866.0,TN
"Tennessee, Humphreys",7153,4930.0,1967.0,TN
"Tennessee, Jackson",4466,3236.0,1129.0,TN
"Tennessee, Jefferson",19072,14776.0,3494.0,TN
"Tennessee, Johnson",6579,5410.0,988.0,TN
"Tennessee, Knox",180697,105767.0,62878.0,TN
"Tennessee, Lake",1970,1357.0,577.0,TN
"Tennessee, Lauderdale",8087,4884.0,3056.0,TN
"Tennessee, Lawrence",15666,12420.0,2821.0,TN
"Tennessee, Lewis",4622,3585.0,890.0,TN
"Tennessee, Lincoln",13348,10398.0,2554.0,TN
"Tennessee, Loudon",23391,17610.0,4919.0,TN
"Tennessee, Macon",7504,6263.0,1072.0,TN
"Tennessee, Madison",38120,21335.0,15448.0,TN
"Tennessee, Marion",10862,7696.0,2832.0,TN
"Tennessee, Marshall",11455,8184.0,2852.0,TN
"Tennessee, Maury",35369,23799.0,10038.0,TN
"Tennessee, McMinn",18755,14691.0,3510.0,TN
"Tennessee, McNairy",10038,7841.0,1848.0,TN
"Tennessee, Meigs",4320,3342.0,856.0,TN
"Tennessee, Monroe",17093,13374.0,3186.0,TN
"Tennessee, Montgomery",57620,32341.0,21699.0,TN
"Tennessee, Moore",2926,2325.0,496.0,TN
"Tennessee, Morgan",6705,5441.0,1054.0,TN
"Tennessee, Obion",12249,9526.0,2426.0,TN
"Tennessee, Overton",8229,6059.0,1945.0,TN
"Tennessee, Perry",2855,2167.0,597.0,TN
"Tennessee, Pickett",2615,2021.0,536.0,TN
"Tennessee, Polk",6520,5097.0,1252.0,TN
"Tennessee, Putnam",27212,19002.0,6851.0,TN
"Tennessee, Rhea",11062,8660.0,1942.0,TN
"Tennessee, Roane",21669,15880.0,4837.0,TN
"Tennessee, Robertson",27113,19410.0,6637.0,TN
"Tennessee, Rutherford",107436,64515.0,36706.0,TN
"Tennessee, Scott",7123,6044.0,934.0,TN
"Tennessee, Sequatchie",5694,4441.0,1053.0,TN
"Tennessee, Sevier",36312,28629.0,6297.0,TN
"Tennessee, Shelby",337383,116344.0,208992.0,TN
"Tennessee, Smith",7436,5494.0,1689.0,TN
"Tennessee, Stewart",5299,3864.0,1222.0,TN
"Tennessee, Sullivan",62278,46979.0,12578.0,TN
"Tennessee, Sumner",71505,50129.0,18161.0,TN
"Tennessee, Tipton",23481,16910.0,5785.0,TN
"Tennessee, Trousdale",3160,2103.0,946.0,TN
"Tennessee, Unicoi",7195,5671.0,1262.0,TN
"Tennessee, Union",6247,5053.0,1012.0,TN
"Tennessee, Van Buren",2419,1820.0,539.0,TN
"Tennessee, Warren",13612,9540.0,3535.0,TN
"Tennessee, Washington",49750,34252.0,13024.0,TN
"Tennessee, Wayne",5857,5036.0,717.0,TN
"Tennessee, Weakley",12184,9008.0,2772.0,TN
"Tennessee, White",9825,7671.0,1845.0,TN
"Tennessee, Williamson",106271,68212.0,31013.0,TN
"Tennessee, Wilson",56734,39406.0,14385.0,TN
"Texas, Anderson",16977,13201.0,3369.0,TX
"Texas, Andrews",4943,3927.0,836.0,TX
"Texas, Angelina",29911,21668.0,7538.0,TX
"Texas, Aransas",10512,7740.0,2465.0,TX
"Texas, Archer",4283,3786.0,394.0,TX
"Texas, Armstrong",1021,924.0,70.0,TX
"Texas, Atascosa",13673,8618.0,4651.0,TX
"Texas, Austin",12274,9637.0,2320.0,TX
"Texas, Bailey",1793,1344.0,397.0,TX
"Texas, Bandera",10218,8163.0,1726.0,TX
"Texas, Bastrop",28454,16328.0,10569.0,TX
"Texas, Baylor",1499,1267.0,191.0,TX
"Texas, Bee",8485,4744.0,3444.0,TX
"Texas, Bell",94994,51998.0,37801.0,TX
"Texas, Bexar",589645,240333.0,319550.0,TX
"Texas, Blanco",5685,4212.0,1244.0,TX
"Texas, Borden",365,330.0,31.0,TX
"Texas, Bosque",7838,6339.0,1278.0,TX
"Texas, Bowie",34602,24924.0,8838.0,TX
"Texas, Brazoria",121181,72791.0,43200.0,TX
"Texas, Brazos",67211,38738.0,23121.0,TX
"Texas, Brewster",4252,2077.0,1873.0,TX
"Texas, Briscoe",736,625.0,91.0,TX
"Texas, Brooks",2596,613.0,1937.0,TX
"Texas, Brown",14026,12017.0,1621.0,TX
"Texas, Burleson",6960,5316.0,1491.0,TX
"Texas, Burnet",19204,14638.0,3797.0,TX
"Texas, Caldwell",12092,6691.0,4795.0,TX
"Texas, Calhoun",6965,4638.0,2118.0,TX
"Texas, Callahan",5579,4865.0,569.0,TX
"Texas, Cameron",92079,29472.0,59402.0,TX
"Texas, Camp",4542,3201.0,1260.0,TX
"Texas, Carson",2964,2620.0,249.0,TX
"Texas, Cass",12344,9726.0,2391.0,TX
"Texas, Castro",1997,1414.0,526.0,TX
"Texas, Chambers",16786,13339.0,2948.0,TX
"Texas, Cherokee",16790,12919.0,3469.0,TX
"Texas, Childress",2084,1802.0,253.0,TX
"Texas, Clay",5018,4377.0,536.0,TX
"Texas, Cochran",901,679.0,190.0,TX
"Texas, Coke",1423,1265.0,140.0,TX
"Texas, Coleman",3643,3177.0,388.0,TX
"Texas, Collin",361419,201014.0,140624.0,TX
"Texas, Collingsworth",1156,983.0,145.0,TX
"Texas, Colorado",8513,6325.0,1987.0,TX
"Texas, Comal",62178,45136.0,14238.0,TX
"Texas, Comanche",5237,4333.0,789.0,TX
"Texas, Concho",1068,885.0,148.0,TX
"Texas, Cooke",15955,13181.0,2352.0,TX
"Texas, Coryell",18253,12225.0,5064.0,TX
"Texas, Cottle",612,506.0,92.0,TX
"Texas, Crane",1384,1049.0,299.0,TX
"Texas, Crockett",1395,980.0,372.0,TX
"Texas, Crosby",1728,1181.0,468.0,TX
"Texas, Culberson",767,280.0,454.0,TX
"Texas, Dallam",1544,1261.0,222.0,TX
"Texas, Dallas",758973,262945.0,461080.0,TX
"Texas, Dawson",3563,2636.0,835.0,TX
"Texas, Deaf Smith",4216,2911.0,1185.0,TX
"Texas, Delta",2281,1836.0,400.0,TX
"Texas, Denton",298645,170603.0,110890.0,TX
"Texas, Dickens",909,755.0,128.0,TX
"Texas, Dimmit",3225,974.0,2173.0,TX
"Texas, Donley",1465,1225.0,191.0,TX
"Texas, Duval",4168,1316.0,2783.0,TX
"Texas, Eastland",6963,6011.0,776.0,TX
"Texas, Ector",36530,25020.0,10249.0,TX
"Texas, Edwards",1073,746.0,303.0,TX
"Texas, El Paso",214008,55512.0,147843.0,TX
"Texas, Ellis",63673,44941.0,16253.0,TX
"Texas, Erath",13893,11210.0,2160.0,TX
"Texas, Falls",5248,3441.0,1684.0,TX
"Texas, Fannin",12044,9548.0,2132.0,TX
"Texas, Fayette",11174,8743.0,2144.0,TX
"Texas, Fisher",1729,1265.0,403.0,TX
"Texas, Floyd",1959,1474.0,435.0,TX
"Texas, Foard",513,383.0,113.0,TX
"Texas, Fort Bend",262066,117291.0,134686.0,TX
"Texas, Franklin",4380,3585.0,665.0,TX
"Texas, Freestone",7684,6026.0,1471.0,TX
"Texas, Frio",4400,1856.0,2444.0,TX
"Texas, Gaines",4620,3907.0,597.0,TX
"Texas, Galveston",122903,73757.0,43658.0,TX
"Texas, Garza",1484,1225.0,230.0,TX
"Texas, Gillespie",13214,10446.0,2288.0,TX
"Texas, Glasscock",604,553.0,34.0,TX
"Texas, Goliad",3708,2620.0,973.0,TX
"Texas, Gonzales",6334,4587.0,1571.0,TX
"Texas, Gray",7405,6500.0,701.0,TX
"Texas, Grayson",47416,35325.0,10301.0,TX
"Texas, Gregg",41749,28764.0,11677.0,TX
"Texas, Grimes",9533,7065.0,2194.0,TX
"Texas, Guadalupe",57822,36632.0,18391.0,TX
"Texas, Hale",8858,6366.0,2101.0,TX
"Texas, Hall",1091,893.0,164.0,TX
"Texas, Hamilton",3620,3060.0,479.0,TX
"Texas, Hansford",1947,1730.0,171.0,TX
"Texas, Hardeman",1513,1207.0,249.0,TX
"Texas, Hardin",22780,19606.0,2780.0,TX
"Texas, Harris",1312112,545955.0,707914.0,TX
"Texas, Harrison",26548,18749.0,7151.0,TX
"Texas, Hartley",1952,1730.0,173.0,TX
"Texas, Haskell",1770,1403.0,314.0,TX
"Texas, Hays",72164,33826.0,33224.0,TX
"Texas, Hemphill",1695,1462.0,181.0,TX
"Texas, Henderson",30045,23650.0,5669.0,TX
"Texas, Hidalgo",173437,48642.0,118809.0,TX
"Texas, Hill",12970,10108.0,2547.0,TX
"Texas, Hockley",7311,5809.0,1260.0,TX
"Texas, Hood",26262,21382.0,4008.0,TX
"Texas, Hopkins",13538,10707.0,2510.0,TX
"Texas, Houston",8353,6205.0,1978.0,TX
"Texas, Howard",8723,6637.0,1770.0,TX
"Texas, Hudspeth",871,503.0,324.0,TX
"Texas, Hunt",31554,23910.0,6396.0,TX
"Texas, Hutchinson",8155,7042.0,854.0,TX
"Texas, Irion",766,660.0,90.0,TX
"Texas, Jack",3350,2973.0,314.0,TX
"Texas, Jackson",5302,4266.0,904.0,TX
"Texas, Jasper",13419,10609.0,2590.0,TX
"Texas, Jeff Davis",1191,695.0,422.0,TX
"Texas, Jefferson",87618,42862.0,42443.0,TX
"Texas, Jim Hogg",2119,430.0,1635.0,TX
"Texas, Jim Wells",12379,5420.0,6694.0,TX
"Texas, Johnson",57606,44382.0,10988.0,TX
"Texas, Jones",5960,4819.0,936.0,TX
"Texas, Karnes",4198,2965.0,1145.0,TX
"Texas, Kaufman",41265,29587.0,10278.0,TX
"Texas, Kendall",20120,15700.0,3643.0,TX
"Texas, Kenedy",186,84.0,99.0,TX
"Texas, Kent",434,360.0,59.0,TX
"Texas, Kerr",23297,17727.0,4681.0,TX
"Texas, Kimble",1952,1697.0,206.0,TX
"Texas, King",159,149.0,5.0,TX
"Texas, Kinney",1430,936.0,458.0,TX
"Texas, Kleberg",9512,4367.0,4716.0,TX
"Texas, Knox",1367,1078.0,247.0,TX
"Texas, La Salle",2059,872.0,1129.0,TX
"Texas, Lamar",18611,14561.0,3583.0,TX
"Texas, Lamb",3995,3111.0,771.0,TX
"Texas, Lampasas",8205,6385.0,1483.0,TX
"Texas, Lavaca",8661,7347.0,1170.0,TX
"Texas, Lee",6535,4997.0,1372.0,TX
"Texas, Leon",7439,6391.0,909.0,TX
"Texas, Liberty",24267,18892.0,4862.0,TX
"Texas, Limestone",7739,5796.0,1778.0,TX
"Texas, Lipscomb",1332,1159.0,135.0,TX
"Texas, Live Oak",4302,3464.0,742.0,TX
"Texas, Llano",10447,8299.0,1825.0,TX
"Texas, Loving",65,58.0,4.0,TX
"Texas, Lubbock",99013,65651.0,28023.0,TX
"Texas, Lynn",2009,1546.0,403.0,TX
"Texas, Madison",4289,3351.0,881.0,TX
"Texas, Marion",4238,2983.0,1165.0,TX
"Texas, Martin",1762,1455.0,266.0,TX
"Texas, Mason",2057,1656.0,354.0,TX
