Location,State_Code_x,County,State,State_Code_y,Party,Candidate,Total_Votes,County_Pop_2016
"North Carolina, Beaufort",NC,Beaufort,North Carolina,NC,republican,Donald Trump,23938,"47,369"
"North Carolina, Bertie",NC,Bertie,North Carolina,NC,democrat,Hillary Clinton,9347,"19,423"
"North Carolina, Bertie",NC,Bertie,North Carolina,NC,republican,Donald Trump,9347,"19,423"
"North Carolina, Bladen",NC,Bladen,North Carolina,NC,democrat,Hillary Clinton,15897,"33,638"
"North Carolina, Bladen",NC,Bladen,North Carolina,NC,republican,Donald Trump,15897,"33,638"
"North Carolina, Brunswick",NC,Brunswick,North Carolina,NC,democrat,Hillary Clinton,68351,"126,304"
"North Carolina, Brunswick",NC,Brunswick,North Carolina,NC,republican,Donald Trump,68351,"126,304"
"North Carolina, Buncombe",NC,Buncombe,North Carolina,NC,democrat,Hillary Clinton,138947,"254,955"
"North Carolina, Buncombe",NC,Buncombe,North Carolina,NC,republican,Donald Trump,138947,"254,955"
"North Carolina, Burke",NC,Burke,North Carolina,NC,democrat,Hillary Clinton,38920,"89,451"
"North Carolina, Burke",NC,Burke,North Carolina,NC,republican,Donald Trump,38920,"89,451"
"North Carolina, Cabarrus",NC,Cabarrus,North Carolina,NC,democrat,Hillary Clinton,93289,"201,639"
"North Carolina, Cabarrus",NC,Cabarrus,North Carolina,NC,republican,Donald Trump,93289,"201,639"
"North Carolina, Caldwell",NC,Caldwell,North Carolina,NC,democrat,Hillary Clinton,36320,"81,766"
"North Carolina, Caldwell",NC,Caldwell,North Carolina,NC,republican,Donald Trump,36320,"81,766"
"North Carolina, Camden",NC,Camden,North Carolina,NC,democrat,Hillary Clinton,5006,"10,397"
"North Carolina, Camden",NC,Camden,North Carolina,NC,republican,Donald Trump,5006,"10,397"
"North Carolina, Carteret",NC,Carteret,North Carolina,NC,democrat,Hillary Clinton,37781,"68,808"
"North Carolina, Carteret",NC,Carteret,North Carolina,NC,republican,Donald Trump,37781,"68,808"
"North Carolina, Caswell",NC,Caswell,North Carolina,NC,democrat,Hillary Clinton,11070,"22,755"
"North Carolina, Caswell",NC,Caswell,North Carolina,NC,republican,Donald Trump,11070,"22,755"
"North Carolina, Catawba",NC,Catawba,North Carolina,NC,democrat,Hillary Clinton,72351,"156,448"
"North Carolina, Catawba",NC,Catawba,North Carolina,NC,republican,Donald Trump,72351,"156,448"
"North Carolina, Chatham",NC,Chatham,North Carolina,NC,democrat,Hillary Clinton,39849,"69,642"
"North Carolina, Chatham",NC,Chatham,North Carolina,NC,republican,Donald Trump,39849,"69,642"
"North Carolina, Cherokee",NC,Cherokee,North Carolina,NC,democrat,Hillary Clinton,14181,"27,809"
"North Carolina, Cherokee",NC,Cherokee,North Carolina,NC,republican,Donald Trump,14181,"27,809"
"North Carolina, Chowan",NC,Chowan,North Carolina,NC,democrat,Hillary Clinton,7228,"14,201"
"North Carolina, Chowan",NC,Chowan,North Carolina,NC,republican,Donald Trump,7228,"14,201"
"North Carolina, Clay",NC,Clay,North Carolina,NC,democrat,Hillary Clinton,6010,"10,749"
"North Carolina, Clay",NC,Clay,North Carolina,NC,republican,Donald Trump,6010,"10,749"
"North Carolina, Cleveland",NC,Cleveland,North Carolina,NC,democrat,Hillary Clinton,44673,"96,960"
"North Carolina, Cleveland",NC,Cleveland,North Carolina,NC,republican,Donald Trump,44673,"96,960"
"North Carolina, Columbus",NC,Columbus,North Carolina,NC,democrat,Hillary Clinton,23732,"56,292"
"North Carolina, Columbus",NC,Columbus,North Carolina,NC,republican,Donald Trump,23732,"56,292"
"North Carolina, Craven",NC,Craven,North Carolina,NC,democrat,Hillary Clinton,47001,"102,632"
"North Carolina, Craven",NC,Craven,North Carolina,NC,republican,Donald Trump,47001,"102,632"
"North Carolina, Cumberland",NC,Cumberland,North Carolina,NC,democrat,Hillary Clinton,127506,"333,167"
"North Carolina, Cumberland",NC,Cumberland,North Carolina,NC,republican,Donald Trump,127506,"333,167"
"North Carolina, Currituck",NC,Currituck,North Carolina,NC,democrat,Hillary Clinton,12669,"25,640"
"North Carolina, Currituck",NC,Currituck,North Carolina,NC,republican,Donald Trump,12669,"25,640"
"North Carolina, Dare",NC,Dare,North Carolina,NC,democrat,Hillary Clinton,19609,"35,829"
"North Carolina, Dare",NC,Dare,North Carolina,NC,republican,Donald Trump,19609,"35,829"
"North Carolina, Davidson",NC,Davidson,North Carolina,NC,democrat,Hillary Clinton,74856,"164,270"
"North Carolina, Davidson",NC,Davidson,North Carolina,NC,republican,Donald Trump,74856,"164,270"
"North Carolina, Davie",NC,Davie,North Carolina,NC,democrat,Hillary Clinton,21756,"41,921"
"North Carolina, Davie",NC,Davie,North Carolina,NC,republican,Donald Trump,21756,"41,921"
"North Carolina, Duplin",NC,Duplin,North Carolina,NC,democrat,Hillary Clinton,20856,"59,275"
"North Carolina, Duplin",NC,Duplin,North Carolina,NC,republican,Donald Trump,20856,"59,275"
"North Carolina, Durham",NC,Durham,North Carolina,NC,democrat,Hillary Clinton,156134,"307,826"
"North Carolina, Durham",NC,Durham,North Carolina,NC,republican,Donald Trump,156134,"307,826"
"North Carolina, Edgecombe",NC,Edgecombe,North Carolina,NC,democrat,Hillary Clinton,24886,"53,283"
"North Carolina, Edgecombe",NC,Edgecombe,North Carolina,NC,republican,Donald Trump,24886,"53,283"
"North Carolina, Forsyth",NC,Forsyth,North Carolina,NC,democrat,Hillary Clinton,178312,"371,260"
"North Carolina, Forsyth",NC,Forsyth,North Carolina,NC,republican,Donald Trump,178312,"371,260"
"North Carolina, Franklin",NC,Franklin,North Carolina,NC,democrat,Hillary Clinton,30368,"64,676"
"North Carolina, Franklin",NC,Franklin,North Carolina,NC,republican,Donald Trump,30368,"64,676"
"North Carolina, Gaston",NC,Gaston,North Carolina,NC,democrat,Hillary Clinton,96431,"216,622"
"North Carolina, Gaston",NC,Gaston,North Carolina,NC,republican,Donald Trump,96431,"216,622"
"North Carolina, Gates",NC,Gates,North Carolina,NC,democrat,Hillary Clinton,5392,"11,569"
"North Carolina, Gates",NC,Gates,North Carolina,NC,republican,Donald Trump,5392,"11,569"
"North Carolina, Graham",NC,Graham,North Carolina,NC,democrat,Hillary Clinton,4168,"8,531"
"North Carolina, Graham",NC,Graham,North Carolina,NC,republican,Donald Trump,4168,"8,531"
"North Carolina, Granville",NC,Granville,North Carolina,NC,democrat,Hillary Clinton,27353,"58,684"
"North Carolina, Granville",NC,Granville,North Carolina,NC,republican,Donald Trump,27353,"58,684"
"North Carolina, Greene",NC,Greene,North Carolina,NC,democrat,Hillary Clinton,8095,"21,078"
"North Carolina, Greene",NC,Greene,North Carolina,NC,republican,Donald Trump,8095,"21,078"
"North Carolina, Guilford",NC,Guilford,North Carolina,NC,democrat,Hillary Clinton,257405,"524,265"
"North Carolina, Guilford",NC,Guilford,North Carolina,NC,republican,Donald Trump,257405,"524,265"
"North Carolina, Halifax",NC,Halifax,North Carolina,NC,democrat,Hillary Clinton,25167,"51,815"
"North Carolina, Halifax",NC,Halifax,North Carolina,NC,republican,Donald Trump,25167,"51,815"
"North Carolina, Harnett",NC,Harnett,North Carolina,NC,democrat,Hillary Clinton,46065,"130,674"
"North Carolina, Harnett",NC,Harnett,North Carolina,NC,republican,Donald Trump,46065,"130,674"
"North Carolina, Haywood",NC,Haywood,North Carolina,NC,democrat,Hillary Clinton,30727,"60,405"
"North Carolina, Haywood",NC,Haywood,North Carolina,NC,republican,Donald Trump,30727,"60,405"
"North Carolina, Henderson",NC,Henderson,North Carolina,NC,democrat,Hillary Clinton,58176,"113,583"
"North Carolina, Henderson",NC,Henderson,North Carolina,NC,republican,Donald Trump,58176,"113,583"
"North Carolina, Hertford",NC,Hertford,North Carolina,NC,democrat,Hillary Clinton,10186,"24,209"
"North Carolina, Hertford",NC,Hertford,North Carolina,NC,republican,Donald Trump,10186,"24,209"
"North Carolina, Hoke",NC,Hoke,North Carolina,NC,democrat,Hillary Clinton,18230,"52,981"
"North Carolina, Hoke",NC,Hoke,North Carolina,NC,republican,Donald Trump,18230,"52,981"
"North Carolina, Hyde",NC,Hyde,North Carolina,NC,democrat,Hillary Clinton,2304,"5,434"
"North Carolina, Hyde",NC,Hyde,North Carolina,NC,republican,Donald Trump,2304,"5,434"
"North Carolina, Iredell",NC,Iredell,North Carolina,NC,democrat,Hillary Clinton,82567,"172,466"
"North Carolina, Iredell",NC,Iredell,North Carolina,NC,republican,Donald Trump,82567,"172,466"
"North Carolina, Jackson",NC,Jackson,North Carolina,NC,democrat,Hillary Clinton,18713,"42,622"
"North Carolina, Jackson",NC,Jackson,North Carolina,NC,republican,Donald Trump,18713,"42,622"
"North Carolina, Johnston",NC,Johnston,North Carolina,NC,democrat,Hillary Clinton,85909,"190,843"
"North Carolina, Johnston",NC,Johnston,North Carolina,NC,republican,Donald Trump,85909,"190,843"
"North Carolina, Jones",NC,Jones,North Carolina,NC,democrat,Hillary Clinton,5135,"9,588"
"North Carolina, Jones",NC,Jones,North Carolina,NC,republican,Donald Trump,5135,"9,588"
"North Carolina, Lee",NC,Lee,North Carolina,NC,democrat,Hillary Clinton,25084,"59,646"
"North Carolina, Lee",NC,Lee,North Carolina,NC,republican,Donald Trump,25084,"59,646"
"North Carolina, Lenoir",NC,Lenoir,North Carolina,NC,democrat,Hillary Clinton,26807,"57,240"
"North Carolina, Lenoir",NC,Lenoir,North Carolina,NC,republican,Donald Trump,26807,"57,240"
"North Carolina, Lincoln",NC,Lincoln,North Carolina,NC,democrat,Hillary Clinton,40023,"81,229"
"North Carolina, Lincoln",NC,Lincoln,North Carolina,NC,republican,Donald Trump,40023,"81,229"
"North Carolina, Macon",NC,Macon,North Carolina,NC,democrat,Hillary Clinton,17734,"34,262"
"North Carolina, Macon",NC,Macon,North Carolina,NC,republican,Donald Trump,17734,"34,262"
"North Carolina, Madison",NC,Madison,North Carolina,NC,democrat,Hillary Clinton,11269,"21,367"
"North Carolina, Madison",NC,Madison,North Carolina,NC,republican,Donald Trump,11269,"21,367"
"North Carolina, Martin",NC,Martin,North Carolina,NC,democrat,Hillary Clinton,11964,"23,122"
"North Carolina, Martin",NC,Martin,North Carolina,NC,republican,Donald Trump,11964,"23,122"
"North Carolina, McDowell",NC,McDowell,North Carolina,NC,democrat,Hillary Clinton,19875,"44,866"
"North Carolina, McDowell",NC,McDowell,North Carolina,NC,republican,Donald Trump,19875,"44,866"
"North Carolina, Mecklenburg",NC,Mecklenburg,North Carolina,NC,democrat,Hillary Clinton,472857,"1,056,901"
"North Carolina, Mecklenburg",NC,Mecklenburg,North Carolina,NC,republican,Donald Trump,472857,"1,056,901"
"North Carolina, Mitchell",NC,Mitchell,North Carolina,NC,democrat,Hillary Clinton,8096,"14,996"
"North Carolina, Mitchell",NC,Mitchell,North Carolina,NC,republican,Donald Trump,8096,"14,996"
"North Carolina, Montgomery",NC,Montgomery,North Carolina,NC,democrat,Hillary Clinton,11540,"27,301"
"North Carolina, Montgomery",NC,Montgomery,North Carolina,NC,republican,Donald Trump,11540,"27,301"
"North Carolina, Moore",NC,Moore,North Carolina,NC,democrat,Hillary Clinton,48692,"95,405"
"North Carolina, Moore",NC,Moore,North Carolina,NC,republican,Donald Trump,48692,"95,405"
"North Carolina, Nash",NC,Nash,North Carolina,NC,democrat,Hillary Clinton,47665,"93,953"
"North Carolina, Nash",NC,Nash,North Carolina,NC,republican,Donald Trump,47665,"93,953"
"North Carolina, New Hanover",NC,New Hanover,North Carolina,NC,democrat,Hillary Clinton,111905,"224,809"
"North Carolina, New Hanover",NC,New Hanover,North Carolina,NC,republican,Donald Trump,111905,"224,809"
"North Carolina, Northampton",NC,Northampton,North Carolina,NC,democrat,Hillary Clinton,9848,"20,127"
"North Carolina, Northampton",NC,Northampton,North Carolina,NC,republican,Donald Trump,9848,"20,127"
"North Carolina, Onslow",NC,Onslow,North Carolina,NC,democrat,Hillary Clinton,57135,"192,314"
"North Carolina, Onslow",NC,Onslow,North Carolina,NC,republican,Donald Trump,57135,"192,314"
"North Carolina, Orange",NC,Orange,North Carolina,NC,democrat,Hillary Clinton,82340,"142,800"
"North Carolina, Orange",NC,Orange,North Carolina,NC,republican,Donald Trump,82340,"142,800"
"North Carolina, Pamlico",NC,Pamlico,North Carolina,NC,democrat,Hillary Clinton,6870,"12,765"
"North Carolina, Pamlico",NC,Pamlico,North Carolina,NC,republican,Donald Trump,6870,"12,765"
"North Carolina, Pasquotank",NC,Pasquotank,North Carolina,NC,democrat,Hillary Clinton,17391,"39,392"
"North Carolina, Pasquotank",NC,Pasquotank,North Carolina,NC,republican,Donald Trump,17391,"39,392"
"North Carolina, Pender",NC,Pender,North Carolina,NC,democrat,Hillary Clinton,27885,"58,771"
"North Carolina, Pender",NC,Pender,North Carolina,NC,republican,Donald Trump,27885,"58,771"
"North Carolina, Perquimans",NC,Perquimans,North Carolina,NC,democrat,Hillary Clinton,6708,"13,402"
"North Carolina, Perquimans",NC,Perquimans,North Carolina,NC,republican,Donald Trump,6708,"13,402"
"North Carolina, Person",NC,Person,North Carolina,NC,democrat,Hillary Clinton,19615,"39,270"
"North Carolina, Person",NC,Person,North Carolina,NC,republican,Donald Trump,19615,"39,270"
"North Carolina, Pitt",NC,Pitt,North Carolina,NC,democrat,Hillary Clinton,80527,"177,171"
"North Carolina, Pitt",NC,Pitt,North Carolina,NC,republican,Donald Trump,80527,"177,171"
"North Carolina, Polk",NC,Polk,North Carolina,NC,democrat,Hillary Clinton,10934,"20,414"
"North Carolina, Polk",NC,Polk,North Carolina,NC,republican,Donald Trump,10934,"20,414"
"North Carolina, Randolph",NC,Randolph,North Carolina,NC,democrat,Hillary Clinton,64575,"143,062"
"North Carolina, Randolph",NC,Randolph,North Carolina,NC,republican,Donald Trump,64575,"143,062"
"North Carolina, Richmond",NC,Richmond,North Carolina,NC,democrat,Hillary Clinton,19328,"45,012"
"North Carolina, Richmond",NC,Richmond,North Carolina,NC,republican,Donald Trump,19328,"45,012"
"North Carolina, Robeson",NC,Robeson,North Carolina,NC,democrat,Hillary Clinton,40858,"133,383"
"North Carolina, Robeson",NC,Robeson,North Carolina,NC,republican,Donald Trump,40858,"133,383"
"North Carolina, Rockingham",NC,Rockingham,North Carolina,NC,democrat,Hillary Clinton,42278,"91,308"
"North Carolina, Rockingham",NC,Rockingham,North Carolina,NC,republican,Donald Trump,42278,"91,308"
"North Carolina, Rowan",NC,Rowan,North Carolina,NC,democrat,Hillary Clinton,64369,"139,410"
"North Carolina, Rowan",NC,Rowan,North Carolina,NC,republican,Donald Trump,64369,"139,410"
"North Carolina, Rutherford",NC,Rutherford,North Carolina,NC,democrat,Hillary Clinton,30307,"66,286"
"North Carolina, Rutherford",NC,Rutherford,North Carolina,NC,republican,Donald Trump,30307,"66,286"
"North Carolina, Sampson",NC,Sampson,North Carolina,NC,democrat,Hillary Clinton,25928,"63,225"
"North Carolina, Sampson",NC,Sampson,North Carolina,NC,republican,Donald Trump,25928,"63,225"
"North Carolina, Scotland",NC,Scotland,North Carolina,NC,democrat,Hillary Clinton,13928,"35,309"
"North Carolina, Scotland",NC,Scotland,North Carolina,NC,republican,Donald Trump,13928,"35,309"
"North Carolina, Stanly",NC,Stanly,North Carolina,NC,democrat,Hillary Clinton,29917,"60,826"
"North Carolina, Stanly",NC,Stanly,North Carolina,NC,republican,Donald Trump,29917,"60,826"
"North Carolina, Stokes",NC,Stokes,North Carolina,NC,democrat,Hillary Clinton,22550,"45,920"
"North Carolina, Stokes",NC,Stokes,North Carolina,NC,republican,Donald Trump,22550,"45,920"
"North Carolina, Surry",NC,Surry,North Carolina,NC,democrat,Hillary Clinton,32196,"72,008"
"North Carolina, Surry",NC,Surry,North Carolina,NC,republican,Donald Trump,32196,"72,008"
"North Carolina, Swain",NC,Swain,North Carolina,NC,democrat,Hillary Clinton,6124,"14,190"
"North Carolina, Swain",NC,Swain,North Carolina,NC,republican,Donald Trump,6124,"14,190"
"North Carolina, Transylvania",NC,Transylvania,North Carolina,NC,democrat,Hillary Clinton,17869,"33,393"
"North Carolina, Transylvania",NC,Transylvania,North Carolina,NC,republican,Donald Trump,17869,"33,393"
"North Carolina, Tyrrell",NC,Tyrrell,North Carolina,NC,democrat,Hillary Clinton,1739,"4,024"
"North Carolina, Tyrrell",NC,Tyrrell,North Carolina,NC,republican,Donald Trump,1739,"4,024"
"North Carolina, Union",NC,Union,North Carolina,NC,democrat,Hillary Clinton,105710,"226,279"
"North Carolina, Union",NC,Union,North Carolina,NC,republican,Donald Trump,105710,"226,279"
"North Carolina, Vance",NC,Vance,North Carolina,NC,democrat,Hillary Clinton,19977,"44,485"
"North Carolina, Vance",NC,Vance,North Carolina,NC,republican,Donald Trump,19977,"44,485"
"North Carolina, Wake",NC,Wake,North Carolina,NC,democrat,Hillary Clinton,527624,"1,048,335"
"North Carolina, Wake",NC,Wake,North Carolina,NC,republican,Donald Trump,527624,"1,048,335"
"North Carolina, Warren",NC,Warren,North Carolina,NC,democrat,Hillary Clinton,9842,"19,884"
"North Carolina, Warren",NC,Warren,North Carolina,NC,republican,Donald Trump,9842,"19,884"
"North Carolina, Washington",NC,Washington,North Carolina,NC,democrat,Hillary Clinton,6165,"12,070"
"North Carolina, Washington",NC,Washington,North Carolina,NC,republican,Donald Trump,6165,"12,070"
"North Carolina, Watauga",NC,Watauga,North Carolina,NC,democrat,Hillary Clinton,29985,"54,140"
"North Carolina, Watauga",NC,Watauga,North Carolina,NC,republican,Donald Trump,29985,"54,140"
"North Carolina, Wayne",NC,Wayne,North Carolina,NC,democrat,Hillary Clinton,50689,"124,269"
"North Carolina, Wayne",NC,Wayne,North Carolina,NC,republican,Donald Trump,50689,"124,269"
"North Carolina, Wilkes",NC,Wilkes,North Carolina,NC,democrat,Hillary Clinton,31296,"68,581"
"North Carolina, Wilkes",NC,Wilkes,North Carolina,NC,republican,Donald Trump,31296,"68,581"
"North Carolina, Wilson",NC,Wilson,North Carolina,NC,democrat,Hillary Clinton,38135,"81,307"
"North Carolina, Wilson",NC,Wilson,North Carolina,NC,republican,Donald Trump,38135,"81,307"
"North Carolina, Yadkin",NC,Yadkin,North Carolina,NC,democrat,Hillary Clinton,17624,"37,653"
"North Carolina, Yadkin",NC,Yadkin,North Carolina,NC,republican,Donald Trump,17624,"37,653"
"North Carolina, Yancey",NC,Yancey,North Carolina,NC,democrat,Hillary Clinton,9960,"17,610"
"North Carolina, Yancey",NC,Yancey,North Carolina,NC,republican,Donald Trump,9960,"17,610"
"North Dakota, Adams",ND,Adams,North Dakota,ND,democrat,Hillary Clinton,1218,"2,344"
"North Dakota, Adams",ND,Adams,North Dakota,ND,republican,Donald Trump,1218,"2,344"
"North Dakota, Barnes",ND,Barnes,North Dakota,ND,democrat,Hillary Clinton,5344,"10,899"
"North Dakota, Barnes",ND,Barnes,North Dakota,ND,republican,Donald Trump,5344,"10,899"
"North Dakota, Benson",ND,Benson,North Dakota,ND,democrat,Hillary Clinton,2011,"6,840"
"North Dakota, Benson",ND,Benson,North Dakota,ND,republican,Donald Trump,2011,"6,840"
"North Dakota, Billings",ND,Billings,North Dakota,ND,democrat,Hillary Clinton,605,948
"North Dakota, Billings",ND,Billings,North Dakota,ND,republican,Donald Trump,605,948
"North Dakota, Bottineau",ND,Bottineau,North Dakota,ND,democrat,Hillary Clinton,3494,
"North Dakota, Bottineau",ND,Bottineau,North Dakota,ND,republican,Donald Trump,3494,
"North Dakota, Bowman",ND,Bowman,North Dakota,ND,democrat,Hillary Clinton,1787,"3,222"
"North Dakota, Bowman",ND,Bowman,North Dakota,ND,republican,Donald Trump,1787,"3,222"
"North Dakota, Burke",ND,Burke,North Dakota,ND,democrat,Hillary Clinton,1052,"2,227"
"North Dakota, Burke",ND,Burke,North Dakota,ND,republican,Donald Trump,1052,"2,227"
"North Dakota, Burleigh",ND,Burleigh,North Dakota,ND,democrat,Hillary Clinton,47979,"94,606"
"North Dakota, Burleigh",ND,Burleigh,North Dakota,ND,republican,Donald Trump,47979,"94,606"
"North Dakota, Cass",ND,Cass,North Dakota,ND,democrat,Hillary Clinton,80821,"174,189"
"North Dakota, Cass",ND,Cass,North Dakota,ND,republican,Donald Trump,80821,"174,189"
"North Dakota, Cavalier",ND,Cavalier,North Dakota,ND,democrat,Hillary Clinton,2006,"3,824"
"North Dakota, Cavalier",ND,Cavalier,North Dakota,ND,republican,Donald Trump,2006,"3,824"
"North Dakota, Dickey",ND,Dickey,North Dakota,ND,democrat,Hillary Clinton,2407,"4,987"
"North Dakota, Dickey",ND,Dickey,North Dakota,ND,republican,Donald Trump,2407,"4,987"
"North Dakota, Divide",ND,Divide,North Dakota,ND,democrat,Hillary Clinton,1219,"2,391"
"North Dakota, Divide",ND,Divide,North Dakota,ND,republican,Donald Trump,1219,"2,391"
"North Dakota, Dunn",ND,Dunn,North Dakota,ND,democrat,Hillary Clinton,2243,"4,372"
"North Dakota, Dunn",ND,Dunn,North Dakota,ND,republican,Donald Trump,2243,"4,372"
"North Dakota, Eddy",ND,Eddy,North Dakota,ND,democrat,Hillary Clinton,1231,"2,288"
